"","Subject","Condition","ListNum","Block","Recall","Direction","Jol"
"2828",106,"B",28,2,0,"B",50
"2829",106,"B",29,2,1,"B",90
"2830",106,"B",30,2,0,"B",90
"2831",106,"B",31,2,0,"B",90
"2832",106,"B",32,2,1,"B",40
"2833",106,"B",33,2,0,"B",90
"2834",106,"B",34,2,0,"B",50
"2835",106,"B",35,2,0,"B",90
"2836",106,"B",36,2,1,"B",90
"2837",106,"B",37,2,0,"B",90
"2838",106,"B",38,2,0,"B",90
"2839",106,"B",39,2,1,"B",90
"2840",106,"B",40,2,1,"B",75
"2841",106,"B",41,2,0,"S",90
"2842",106,"B",42,2,0,"S",90
"2843",106,"B",43,2,0,"S",90
"2844",106,"B",44,2,1,"S",80
"2845",106,"B",45,2,0,"S",90
"2846",106,"B",46,2,0,"S",90
"2847",106,"B",47,2,1,"S",50
"2848",106,"B",48,2,1,"S",5
"2849",106,"B",49,2,0,"S",90
"2850",106,"B",50,2,1,"S",5
"2851",106,"B",51,2,0,"S",90
"2852",106,"B",52,2,1,"S",40
"2853",106,"B",53,2,0,"S",10
"2854",106,"B",54,2,0,"S",90
"2855",106,"B",55,2,1,"S",100
"2856",106,"B",56,2,1,"S",90
"2857",106,"B",57,2,1,"S",5
"2858",106,"B",58,2,1,"S",100
"2859",106,"B",59,2,0,"S",90
"2860",106,"B",60,2,1,"S",90
"2861",106,"B",61,2,0,"U",5
"2862",106,"B",62,2,0,"U",4
"2863",106,"B",63,2,0,"U",10
"2864",106,"B",64,2,1,"U",5
"2865",106,"B",65,2,0,"U",5
"2866",106,"B",66,2,0,"U",90
"2867",106,"B",67,2,0,"U",5
"2868",106,"B",68,2,0,"U",10
"2869",106,"B",69,2,0,"U",5
"2870",106,"B",70,2,0,"U",10
"2871",106,"B",71,2,0,"U",10
"2872",106,"B",72,2,0,"U",4
"2873",106,"B",73,2,0,"U",5
"2874",106,"B",74,2,0,"U",4
"2875",106,"B",75,2,0,"U",5
"2876",106,"B",76,2,0,"U",4
"2877",106,"B",77,2,0,"U",5
"2878",106,"B",78,2,0,"U",10
"2879",106,"B",79,2,0,"U",10
"2880",106,"B",80,2,0,"U",5
"2881",79,"C",1,1,1,"F",100
"2882",79,"C",2,1,1,"F",0
"2883",79,"C",3,1,1,"F",50
"2884",79,"C",4,1,1,"F",60
"2885",79,"C",5,1,1,"F",100
"2886",79,"C",6,1,1,"F",75
"2887",79,"C",7,1,0,"F",75
"2888",79,"C",8,1,1,"F",85
"2889",79,"C",9,1,0,"F",100
"2890",79,"C",10,1,1,"F",85
"2891",79,"C",11,1,0,"F",45
"2892",79,"C",12,1,1,"F",100
"2893",79,"C",13,1,1,"F",100
"2894",79,"C",14,1,1,"F",0
"2895",79,"C",15,1,0,"F",25
"2896",79,"C",16,1,0,"F",100
"2897",79,"C",17,1,0,"F",95
"2898",79,"C",18,1,1,"F",100
"2899",79,"C",19,1,1,"F",100
"2900",79,"C",20,1,0,"F",50
"2901",79,"C",21,1,1,"B",100
"2902",79,"C",22,1,1,"B",75
"2903",79,"C",23,1,0,"B",95
"2904",79,"C",24,1,0,"B",75
"2905",79,"C",25,1,1,"B",50
"2906",79,"C",26,1,0,"B",0
"2907",79,"C",27,1,0,"B",100
"2908",79,"C",28,1,0,"B",100
"2909",79,"C",29,1,1,"B",100
"2910",79,"C",30,1,1,"B",0
"2911",79,"C",31,1,1,"B",100
"2912",79,"C",32,1,0,"B",50
"2913",79,"C",33,1,1,"B",0
"2914",79,"C",34,1,1,"B",95
"2915",79,"C",35,1,1,"B",85
"2916",79,"C",36,1,1,"B",50
"2917",79,"C",37,1,0,"B",95
"2918",79,"C",38,1,1,"B",50
"2919",79,"C",39,1,1,"B",100
"2920",79,"C",40,1,0,"B",95
"2921",79,"C",41,1,0,"S",100
"2922",79,"C",42,1,0,"S",100
"2923",79,"C",43,1,1,"S",85
"2924",79,"C",44,1,0,"S",100
"2925",79,"C",45,1,1,"S",100
"2926",79,"C",46,1,0,"S",25
"2927",79,"C",47,1,1,"S",75
"2928",79,"C",48,1,0,"S",100
"2929",79,"C",49,1,0,"S",100
"2930",79,"C",50,1,1,"S",100
"2931",79,"C",51,1,1,"S",100
"2932",79,"C",52,1,1,"S",100
"2933",79,"C",53,1,1,"S",95
"2934",79,"C",54,1,0,"S",100
"2935",79,"C",55,1,1,"S",75
"2936",79,"C",56,1,1,"S",50
"2937",79,"C",57,1,0,"S",100
"2938",79,"C",58,1,1,"S",75
"2939",79,"C",59,1,1,"S",100
"2940",79,"C",60,1,1,"S",100
"2941",79,"C",61,1,0,"U",0
"2942",79,"C",62,1,0,"U",0
"2943",79,"C",63,1,1,"U",0
"2944",79,"C",64,1,1,"U",0
"2945",79,"C",65,1,0,"U",0
"2946",79,"C",66,1,1,"U",0
"2947",79,"C",67,1,0,"U",0
"2948",79,"C",68,1,0,"U",0
"2949",79,"C",69,1,0,"U",0
"2950",79,"C",70,1,1,"U",0
"2951",79,"C",71,1,1,"U",0
"2952",79,"C",72,1,1,"U",0
"2953",79,"C",73,1,0,"U",0
"2954",79,"C",74,1,1,"U",0
"2955",79,"C",75,1,0,"U",0
"2956",79,"C",76,1,0,"U",0
"2957",79,"C",77,1,0,"U",0
"2958",79,"C",78,1,0,"U",0
"2959",79,"C",79,1,1,"U",0
"2960",79,"C",80,1,0,"U",0
"2961",83,"C",1,1,1,"F",50
"2962",83,"C",2,1,1,"F",65
"2963",83,"C",3,1,1,"F",80
"2964",83,"C",4,1,0,"F",70
"2965",83,"C",5,1,1,"F",90
"2966",83,"C",6,1,0,"F",90
"2967",83,"C",7,1,0,"F",100
"2968",83,"C",8,1,1,"F",89
"2969",83,"C",9,1,0,"F",100
"2970",83,"C",10,1,1,"F",25
"2971",83,"C",11,1,0,"F",9
"2972",83,"C",12,1,1,"F",95
"2973",83,"C",13,1,1,"F",85
"2974",83,"C",14,1,1,"F",70
"2975",83,"C",15,1,0,"F",100
"2976",83,"C",16,1,0,"F",70
"2977",83,"C",17,1,0,"F",80
"2978",83,"C",18,1,1,"F",100
"2979",83,"C",19,1,0,"F",50
"2980",83,"C",20,1,1,"F",80
"2981",83,"C",21,1,0,"B",95
"2982",83,"C",22,1,0,"B",80
"2983",83,"C",23,1,0,"B",80
"2984",83,"C",24,1,0,"B",90
"2985",83,"C",25,1,1,"B",90
"2986",83,"C",26,1,0,"B",85
"2987",83,"C",27,1,0,"B",50
"2988",83,"C",28,1,0,"B",80
"2989",83,"C",29,1,1,"B",90
"2990",83,"C",30,1,0,"B",2
"2991",83,"C",31,1,0,"B",90
"2992",83,"C",32,1,0,"B",90
"2993",83,"C",33,1,1,"B",100
"2994",83,"C",34,1,0,"B",70
"2995",83,"C",35,1,0,"B",80
"2996",83,"C",36,1,1,"B",75
"2997",83,"C",37,1,0,"B",80
"2998",83,"C",38,1,1,"B",89
"2999",83,"C",39,1,0,"B",90
"3000",83,"C",40,1,1,"B",30
"3001",83,"C",41,1,1,"S",60
"3002",83,"C",42,1,0,"S",70
"3003",83,"C",43,1,1,"S",60
"3004",83,"C",44,1,0,"S",77
"3005",83,"C",45,1,0,"S",90
"3006",83,"C",46,1,0,"S",75
"3007",83,"C",47,1,1,"S",40
"3008",83,"C",48,1,1,"S",40
"3009",83,"C",49,1,1,"S",70
"3010",83,"C",50,1,0,"S",95
"3011",83,"C",51,1,1,"S",100
"3012",83,"C",52,1,1,"S",96
"3013",83,"C",53,1,1,"S",100
"3014",83,"C",54,1,0,"S",70
"3015",83,"C",55,1,0,"S",80
"3016",83,"C",56,1,1,"S",45
"3017",83,"C",57,1,1,"S",60
"3018",83,"C",58,1,0,"S",99
"3019",83,"C",59,1,1,"S",80
"3020",83,"C",60,1,1,"S",100
"3021",83,"C",61,1,0,"U",40
"3022",83,"C",62,1,0,"U",0
"3023",83,"C",63,1,0,"U",1
"3024",83,"C",64,1,0,"U",21
"3025",83,"C",65,1,0,"U",4
"3026",83,"C",66,1,0,"U",5
"3027",83,"C",67,1,0,"U",30
"3028",83,"C",68,1,0,"U",2
"3029",83,"C",69,1,0,"U",0
"3030",83,"C",70,1,0,"U",20
"3031",83,"C",71,1,0,"U",13
"3032",83,"C",72,1,1,"U",15
"3033",83,"C",73,1,0,"U",10
"3034",83,"C",74,1,1,"U",32
"3035",83,"C",75,1,0,"U",15
"3036",83,"C",76,1,0,"U",10
"3037",83,"C",77,1,0,"U",0
"3038",83,"C",78,1,0,"U",0
"3039",83,"C",79,1,0,"U",12
"3040",83,"C",80,1,0,"U",5
"3041",87,"C",1,1,0,"F",70
"3042",87,"C",2,1,1,"F",90
"3043",87,"C",3,1,0,"F",90
"3044",87,"C",4,1,0,"F",56
"3045",87,"C",5,1,0,"F",90
"3046",87,"C",6,1,0,"F",80
"3047",87,"C",7,1,0,"F",90
"3048",87,"C",8,1,0,"F",80
"3049",87,"C",9,1,1,"F",80
"3050",87,"C",10,1,1,"F",90
"3051",87,"C",11,1,0,"F",90
"3052",87,"C",12,1,0,"F",10
"3053",87,"C",13,1,1,"F",70
"3054",87,"C",14,1,1,"F",40
"3055",87,"C",15,1,1,"F",100
"3056",87,"C",16,1,1,"F",70
"3057",87,"C",17,1,1,"F",90
"3058",87,"C",18,1,0,"F",90
"3059",87,"C",19,1,0,"F",90
"3060",87,"C",20,1,1,"F",80
"3061",87,"C",21,1,0,"B",67
"3062",87,"C",22,1,0,"B",100
"3063",87,"C",23,1,0,"B",0
"3064",87,"C",24,1,0,"B",90
"3065",87,"C",25,1,0,"B",90
"3066",87,"C",26,1,0,"B",50
"3067",87,"C",27,1,0,"B",90
"3068",87,"C",28,1,0,"B",78
"3069",87,"C",29,1,0,"B",90
"3070",87,"C",30,1,0,"B",14
"3071",87,"C",31,1,0,"B",90
"3072",87,"C",32,1,0,"B",80
"3073",87,"C",33,1,0,"B",80
"3074",87,"C",34,1,0,"B",70
"3075",87,"C",35,1,0,"B",70
"3076",87,"C",36,1,0,"B",90
"3077",87,"C",37,1,0,"B",80
"3078",87,"C",38,1,0,"B",60
"3079",87,"C",39,1,0,"B",70
"3080",87,"C",40,1,0,"B",90
"3081",87,"C",41,1,0,"S",90
"3082",87,"C",42,1,0,"S",90
"3083",87,"C",43,1,1,"S",90
"3084",87,"C",44,1,0,"S",90
"3085",87,"C",45,1,0,"S",90
"3086",87,"C",46,1,0,"S",0
"3087",87,"C",47,1,0,"S",80
"3088",87,"C",48,1,0,"S",80
"3089",87,"C",49,1,1,"S",67
"3090",87,"C",50,1,0,"S",80
"3091",87,"C",51,1,1,"S",90
"3092",87,"C",52,1,0,"S",100
"3093",87,"C",53,1,0,"S",100
"3094",87,"C",54,1,0,"S",90
"3095",87,"C",55,1,0,"S",90
"3096",87,"C",56,1,1,"S",80
"3097",87,"C",57,1,0,"S",60
"3098",87,"C",58,1,0,"S",86
"3099",87,"C",59,1,0,"S",90
"3100",87,"C",60,1,0,"S",70
"3101",87,"C",61,1,0,"U",10
"3102",87,"C",62,1,0,"U",10
"3103",87,"C",63,1,0,"U",12
"3104",87,"C",64,1,0,"U",15
"3105",87,"C",65,1,0,"U",10
"3106",87,"C",66,1,0,"U",15
"3107",87,"C",67,1,0,"U",10
"3108",87,"C",68,1,0,"U",15
"3109",87,"C",69,1,0,"U",10
"3110",87,"C",70,1,0,"U",12
"3111",87,"C",71,1,0,"U",20
"3112",87,"C",72,1,0,"U",30
"3113",87,"C",73,1,0,"U",10
"3114",87,"C",74,1,0,"U",10
"3115",87,"C",75,1,0,"U",12
"3116",87,"C",76,1,0,"U",14
"3117",87,"C",77,1,0,"U",10
"3118",87,"C",78,1,0,"U",10
"3119",87,"C",79,1,0,"U",12
"3120",87,"C",80,1,0,"U",10
"3121",91,"C",1,1,0,"F",100
"3122",91,"C",2,1,1,"F",100
"3123",91,"C",3,1,1,"F",90
"3124",91,"C",4,1,1,"F",65
"3125",91,"C",5,1,0,"F",85
"3126",91,"C",6,1,0,"F",100
"3127",91,"C",7,1,0,"F",100
"3128",91,"C",8,1,1,"F",100
"3129",91,"C",9,1,0,"F",100
"3130",91,"C",10,1,0,"F",100
"3131",91,"C",11,1,0,"F",75
"3132",91,"C",12,1,1,"F",100
"3133",91,"C",13,1,1,"F",100
"3134",91,"C",14,1,0,"F",90
"3135",91,"C",15,1,1,"F",100
"3136",91,"C",16,1,1,"F",100
"3137",91,"C",17,1,1,"F",100
"3138",91,"C",18,1,0,"F",55
"3139",91,"C",19,1,1,"F",100
"3140",91,"C",20,1,0,"F",85
"3141",91,"C",21,1,0,"B",95
"3142",91,"C",22,1,0,"B",100
"3143",91,"C",23,1,0,"B",75
"3144",91,"C",24,1,0,"B",80
"3145",91,"C",25,1,0,"B",100
"3146",91,"C",26,1,0,"B",88
"3147",91,"C",27,1,0,"B",80
"3148",91,"C",28,1,0,"B",100
"3149",91,"C",29,1,0,"B",100
"3150",91,"C",30,1,0,"B",75
"3151",91,"C",31,1,0,"B",80
"3152",91,"C",32,1,0,"B",95
"3153",91,"C",33,1,0,"B",100
"3154",91,"C",34,1,1,"B",95
"3155",91,"C",35,1,0,"B",95
"3156",91,"C",36,1,1,"B",100
"3157",91,"C",37,1,0,"B",80
"3158",91,"C",38,1,0,"B",100
"3159",91,"C",39,1,0,"B",100
"3160",91,"C",40,1,0,"B",85
"3161",91,"C",41,1,0,"S",100
"3162",91,"C",42,1,0,"S",90
"3163",91,"C",43,1,0,"S",100
"3164",91,"C",44,1,0,"S",90
"3165",91,"C",45,1,0,"S",100
"3166",91,"C",46,1,1,"S",65
"3167",91,"C",47,1,1,"S",100
"3168",91,"C",48,1,1,"S",90
"3169",91,"C",49,1,1,"S",100
"3170",91,"C",50,1,0,"S",100
"3171",91,"C",51,1,1,"S",100
"3172",91,"C",52,1,0,"S",100
"3173",91,"C",53,1,1,"S",100
"3174",91,"C",54,1,0,"S",90
"3175",91,"C",55,1,0,"S",95
"3176",91,"C",56,1,1,"S",100
"3177",91,"C",57,1,1,"S",100
"3178",91,"C",58,1,0,"S",95
"3179",91,"C",59,1,0,"S",100
"3180",91,"C",60,1,0,"S",100
"3181",91,"C",61,1,0,"U",70
"3182",91,"C",62,1,0,"U",45
"3183",91,"C",63,1,0,"U",45
"3184",91,"C",64,1,0,"U",75
"3185",91,"C",65,1,0,"U",40
"3186",91,"C",66,1,0,"U",45
"3187",91,"C",67,1,0,"U",35
"3188",91,"C",68,1,0,"U",50
"3189",91,"C",69,1,0,"U",70
"3190",91,"C",70,1,0,"U",75
"3191",91,"C",71,1,0,"U",60
"3192",91,"C",72,1,0,"U",60
"3193",91,"C",73,1,0,"U",55
"3194",91,"C",74,1,0,"U",60
"3195",91,"C",75,1,0,"U",45
"3196",91,"C",76,1,0,"U",55
"3197",91,"C",77,1,0,"U",55
"3198",91,"C",78,1,0,"U",45
"3199",91,"C",79,1,0,"U",35
"3200",91,"C",80,1,0,"U",75
"3201",95,"C",1,1,0,"F",45
"3202",95,"C",2,1,0,"F",58
"3203",95,"C",3,1,1,"F",78
"3204",95,"C",4,1,1,"F",16
"3205",95,"C",5,1,0,"F",85
"3206",95,"C",6,1,0,"F",35
"3207",95,"C",7,1,0,"F",97
"3208",95,"C",8,1,1,"F",20
"3209",95,"C",9,1,1,"F",57
"3210",95,"C",10,1,0,"F",30
"3211",95,"C",11,1,0,"F",50
"3212",95,"C",12,1,0,"F",52
"3213",95,"C",13,1,0,"F",79
"3214",95,"C",14,1,1,"F",45
"3215",95,"C",15,1,0,"F",74
"3216",95,"C",16,1,0,"F",49
"3217",95,"C",17,1,0,"F",76
"3218",95,"C",18,1,0,"F",57
"3219",95,"C",19,1,1,"F",100
"3220",95,"C",20,1,1,"F",96
"3221",95,"C",21,1,0,"B",30
"3222",95,"C",22,1,0,"B",67
"3223",95,"C",23,1,0,"B",30
"3224",95,"C",24,1,0,"B",30
"3225",95,"C",25,1,1,"B",100
"3226",95,"C",26,1,0,"B",65
"3227",95,"C",27,1,0,"B",46
"3228",95,"C",28,1,0,"B",76
"3229",95,"C",29,1,0,"B",64
"3230",95,"C",30,1,1,"B",40
"3231",95,"C",31,1,0,"B",94
"3232",95,"C",32,1,0,"B",100
"3233",95,"C",33,1,0,"B",54
"3234",95,"C",34,1,0,"B",42
"3235",95,"C",35,1,0,"B",25
"3236",95,"C",36,1,0,"B",67
"3237",95,"C",37,1,0,"B",35
"3238",95,"C",38,1,0,"B",45
"3239",95,"C",39,1,0,"B",100
"3240",95,"C",40,1,1,"B",86
"3241",95,"C",41,1,0,"S",35
"3242",95,"C",42,1,0,"S",25
"3243",95,"C",43,1,0,"S",46
"3244",95,"C",44,1,0,"S",96
"3245",95,"C",45,1,0,"S",73
"3246",95,"C",46,1,1,"S",34
"3247",95,"C",47,1,0,"S",30
"3248",95,"C",48,1,1,"S",34
"3249",95,"C",49,1,1,"S",36
"3250",95,"C",50,1,1,"S",58
"3251",95,"C",51,1,1,"S",7
"3252",95,"C",52,1,1,"S",57
"3253",95,"C",53,1,0,"S",32
"3254",95,"C",54,1,0,"S",33
"3255",95,"C",55,1,0,"S",70
"3256",95,"C",56,1,1,"S",30
"3257",95,"C",57,1,0,"S",86
"3258",95,"C",58,1,1,"S",40
"3259",95,"C",59,1,0,"S",54
"3260",95,"C",60,1,1,"S",20
"3261",95,"C",61,1,0,"U",100
"3262",95,"C",62,1,0,"U",100
"3263",95,"C",63,1,0,"U",60
"3264",95,"C",64,1,0,"U",50
"3265",95,"C",65,1,0,"U",43
"3266",95,"C",66,1,0,"U",76
"3267",95,"C",67,1,0,"U",48
"3268",95,"C",68,1,0,"U",93
"3269",95,"C",69,1,1,"U",100
"3270",95,"C",70,1,0,"U",40
"3271",95,"C",71,1,0,"U",80
"3272",95,"C",72,1,0,"U",47
"3273",95,"C",73,1,0,"U",50
"3274",95,"C",74,1,0,"U",76
"3275",95,"C",75,1,0,"U",60
"3276",95,"C",76,1,0,"U",36
"3277",95,"C",77,1,0,"U",26
"3278",95,"C",78,1,0,"U",30
"3279",95,"C",79,1,0,"U",65
"3280",95,"C",80,1,0,"U",25
"3281",99,"C",1,1,1,"F",45
"3282",99,"C",2,1,1,"F",60
"3283",99,"C",3,1,1,"F",45
"3284",99,"C",4,1,0,"F",15
"3285",99,"C",5,1,1,"F",60
"3286",99,"C",6,1,0,"F",45
"3287",99,"C",7,1,1,"F",50
"3288",99,"C",8,1,1,"F",65
"3289",99,"C",9,1,1,"F",70
"3290",99,"C",10,1,1,"F",34
"3291",99,"C",11,1,1,"F",10
"3292",99,"C",12,1,0,"F",50
"3293",99,"C",13,1,1,"F",100
"3294",99,"C",14,1,0,"F",10
"3295",99,"C",15,1,0,"F",30
"3296",99,"C",16,1,1,"F",50
"3297",99,"C",17,1,1,"F",70
"3298",99,"C",18,1,0,"F",65
"3299",99,"C",19,1,1,"F",60
"3300",99,"C",20,1,1,"F",15
"3301",99,"C",21,1,0,"B",55
"3302",99,"C",22,1,1,"B",45
"3303",99,"C",23,1,0,"B",65
"3304",99,"C",24,1,0,"B",45
"3305",99,"C",25,1,1,"B",35
"3306",99,"C",26,1,0,"B",20
"3307",99,"C",27,1,0,"B",45
"3308",99,"C",28,1,1,"B",65
"3309",99,"C",29,1,1,"B",70
"3310",99,"C",30,1,0,"B",10
"3311",99,"C",31,1,0,"B",65
"3312",99,"C",32,1,0,"B",40
"3313",99,"C",33,1,0,"B",85
"3314",99,"C",34,1,1,"B",45
"3315",99,"C",35,1,0,"B",35
"3316",99,"C",36,1,0,"B",65
"3317",99,"C",37,1,1,"B",70
"3318",99,"C",38,1,0,"B",45
"3319",99,"C",39,1,0,"B",65
"3320",99,"C",40,1,1,"B",35
"3321",99,"C",41,1,1,"S",95
"3322",99,"C",42,1,0,"S",50
"3323",99,"C",43,1,0,"S",55
"3324",99,"C",44,1,0,"S",50
"3325",99,"C",45,1,1,"S",50
"3326",99,"C",46,1,0,"S",20
"3327",99,"C",47,1,1,"S",75
"3328",99,"C",48,1,1,"S",50
"3329",99,"C",49,1,1,"S",35
"3330",99,"C",50,1,1,"S",85
"3331",99,"C",51,1,1,"S",70
"3332",99,"C",52,1,1,"S",65
"3333",99,"C",53,1,1,"S",70
"3334",99,"C",54,1,1,"S",50
"3335",99,"C",55,1,0,"S",85
"3336",99,"C",56,1,1,"S",85
"3337",99,"C",57,1,0,"S",70
"3338",99,"C",58,1,0,"S",85
"3339",99,"C",59,1,0,"S",35
"3340",99,"C",60,1,1,"S",45
"3341",99,"C",61,1,0,"U",10
"3342",99,"C",62,1,0,"U",10
"3343",99,"C",63,1,0,"U",10
"3344",99,"C",64,1,1,"U",20
"3345",99,"C",65,1,0,"U",10
"3346",99,"C",66,1,0,"U",10
"3347",99,"C",67,1,0,"U",10
"3348",99,"C",68,1,0,"U",10
"3349",99,"C",69,1,0,"U",10
"3350",99,"C",70,1,0,"U",25
"3351",99,"C",71,1,0,"U",10
"3352",99,"C",72,1,0,"U",10
"3353",99,"C",73,1,1,"U",10
"3354",99,"C",74,1,0,"U",10
"3355",99,"C",75,1,0,"U",10
"3356",99,"C",76,1,0,"U",10
"3357",99,"C",77,1,0,"U",10
"3358",99,"C",78,1,0,"U",10
"3359",99,"C",79,1,0,"U",10
"3360",99,"C",80,1,0,"U",10
"3361",103,"C",1,1,0,"F",60
"3362",103,"C",2,1,0,"F",95
"3363",103,"C",3,1,1,"F",90
"3364",103,"C",4,1,1,"F",95
"3365",103,"C",5,1,1,"F",90
"3366",103,"C",6,1,1,"F",95
"3367",103,"C",7,1,1,"F",75
"3368",103,"C",8,1,0,"F",90
"3369",103,"C",9,1,1,"F",100
"3370",103,"C",10,1,1,"F",100
"3371",103,"C",11,1,1,"F",20
"3372",103,"C",12,1,1,"F",100
"3373",103,"C",13,1,1,"F",85
"3374",103,"C",14,1,1,"F",90
"3375",103,"C",15,1,0,"F",80
"3376",103,"C",16,1,1,"F",85
"3377",103,"C",17,1,0,"F",100
"3378",103,"C",18,1,1,"F",95
"3379",103,"C",19,1,1,"F",90
"3380",103,"C",20,1,1,"F",100
"3381",103,"C",21,1,0,"B",75
"3382",103,"C",22,1,1,"B",100
"3383",103,"C",23,1,0,"B",50
"3384",103,"C",24,1,0,"B",90
"3385",103,"C",25,1,0,"B",95
"3386",103,"C",26,1,1,"B",55
"3387",103,"C",27,1,0,"B",85
"3388",103,"C",28,1,0,"B",5
"3389",103,"C",29,1,1,"B",95
"3390",103,"C",30,1,0,"B",40
"3391",103,"C",31,1,0,"B",100
"3392",103,"C",32,1,1,"B",75
"3393",103,"C",33,1,1,"B",85
"3394",103,"C",34,1,0,"B",90
"3395",103,"C",35,1,1,"B",100
"3396",103,"C",36,1,0,"B",85
"3397",103,"C",37,1,0,"B",90
"3398",103,"C",38,1,1,"B",90
"3399",103,"C",39,1,0,"B",95
"3400",103,"C",40,1,0,"B",50
"3401",103,"C",41,1,1,"S",95
"3402",103,"C",42,1,1,"S",90
"3403",103,"C",43,1,1,"S",65
"3404",103,"C",44,1,0,"S",50
"3405",103,"C",45,1,1,"S",100
"3406",103,"C",46,1,1,"S",85
"3407",103,"C",47,1,1,"S",85
"3408",103,"C",48,1,1,"S",95
"3409",103,"C",49,1,1,"S",100
"3410",103,"C",50,1,1,"S",90
"3411",103,"C",51,1,1,"S",90
"3412",103,"C",52,1,0,"S",50
"3413",103,"C",53,1,1,"S",100
"3414",103,"C",54,1,1,"S",98
"3415",103,"C",55,1,1,"S",95
"3416",103,"C",56,1,0,"S",95
"3417",103,"C",57,1,1,"S",95
"3418",103,"C",58,1,1,"S",100
"3419",103,"C",59,1,1,"S",100
"3420",103,"C",60,1,1,"S",100
"3421",103,"C",61,1,0,"U",5
"3422",103,"C",62,1,0,"U",0
"3423",103,"C",63,1,0,"U",0
"3424",103,"C",64,1,0,"U",25
"3425",103,"C",65,1,0,"U",0
"3426",103,"C",66,1,0,"U",65
"3427",103,"C",67,1,0,"U",0
"3428",103,"C",68,1,0,"U",0
"3429",103,"C",69,1,0,"U",30
"3430",103,"C",70,1,0,"U",90
"3431",103,"C",71,1,0,"U",50
"3432",103,"C",72,1,0,"U",25
"3433",103,"C",73,1,0,"U",10
"3434",103,"C",74,1,0,"U",0
"3435",103,"C",75,1,0,"U",15
"3436",103,"C",76,1,0,"U",0
"3437",103,"C",77,1,0,"U",0
"3438",103,"C",78,1,0,"U",0
"3439",103,"C",79,1,0,"U",0
"3440",103,"C",80,1,0,"U",25
"3441",79,"C",1,2,0,"F",95
"3442",79,"C",2,2,1,"F",100
"3443",79,"C",3,2,1,"F",90
"3444",79,"C",4,2,1,"F",50
"3445",79,"C",5,2,1,"F",100
"3446",79,"C",6,2,0,"F",0
"3447",79,"C",7,2,1,"F",0
"3448",79,"C",8,2,1,"F",95
"3449",79,"C",9,2,1,"F",100
"3450",79,"C",10,2,1,"F",100
"3451",79,"C",11,2,1,"F",100
"3452",79,"C",12,2,1,"F",0
"3453",79,"C",13,2,1,"F",100
"3454",79,"C",14,2,0,"F",90
"3455",79,"C",15,2,1,"F",50
"3456",79,"C",16,2,0,"F",85
"3457",79,"C",17,2,1,"F",100
"3458",79,"C",18,2,1,"F",100
"3459",79,"C",19,2,1,"F",100
"3460",79,"C",20,2,1,"F",100
"3461",79,"C",21,2,0,"B",79
"3462",79,"C",22,2,0,"B",0
"3463",79,"C",23,2,1,"B",90
"3464",79,"C",24,2,0,"B",0
"3465",79,"C",25,2,0,"B",10
"3466",79,"C",26,2,0,"B",100
"3467",79,"C",27,2,0,"B",100
"3468",79,"C",28,2,1,"B",100
"3469",79,"C",29,2,1,"B",90
"3470",79,"C",30,2,0,"B",90
"3471",79,"C",31,2,0,"B",100
"3472",79,"C",32,2,1,"B",30
"3473",79,"C",33,2,0,"B",50
"3474",79,"C",34,2,0,"B",30
"3475",79,"C",35,2,0,"B",100
"3476",79,"C",36,2,1,"B",100
"3477",79,"C",37,2,1,"B",100
"3478",79,"C",38,2,1,"B",90
"3479",79,"C",39,2,0,"B",95
"3480",79,"C",40,2,0,"B",100
"3481",79,"C",41,2,0,"S",1
"3482",79,"C",42,2,0,"S",90
"3483",79,"C",43,2,1,"S",0
"3484",79,"C",44,2,1,"S",90
"3485",79,"C",45,2,0,"S",70
"3486",79,"C",46,2,1,"S",45
"3487",79,"C",47,2,1,"S",90
"3488",79,"C",48,2,1,"S",100
"3489",79,"C",49,2,1,"S",0
"3490",79,"C",50,2,1,"S",100
"3491",79,"C",51,2,1,"S",90
"3492",79,"C",52,2,1,"S",100
"3493",79,"C",53,2,0,"S",100
"3494",79,"C",54,2,0,"S",0
"3495",79,"C",55,2,1,"S",80
"3496",79,"C",56,2,1,"S",100
"3497",79,"C",57,2,0,"S",0
"3498",79,"C",58,2,0,"S",90
"3499",79,"C",59,2,1,"S",100
"3500",79,"C",60,2,0,"S",0
"3501",79,"C",61,2,0,"U",0
"3502",79,"C",62,2,0,"U",0
"3503",79,"C",63,2,0,"U",0
"3504",79,"C",64,2,0,"U",0
"3505",79,"C",65,2,0,"U",95
"3506",79,"C",66,2,0,"U",0
"3507",79,"C",67,2,1,"U",0
"3508",79,"C",68,2,0,"U",0
"3509",79,"C",69,2,0,"U",0
"3510",79,"C",70,2,0,"U",0
"3511",79,"C",71,2,0,"U",0
"3512",79,"C",72,2,1,"U",100
"3513",79,"C",73,2,0,"U",1
"3514",79,"C",74,2,0,"U",0
"3515",79,"C",75,2,0,"U",0
"3516",79,"C",76,2,0,"U",0
"3517",79,"C",77,2,1,"U",0
"3518",79,"C",78,2,0,"U",50
"3519",79,"C",79,2,0,"U",100
"3520",79,"C",80,2,0,"U",50
"3521",83,"C",1,2,1,"F",80
"3522",83,"C",2,2,1,"F",90
"3523",83,"C",3,2,1,"F",100
"3524",83,"C",4,2,1,"F",60
"3525",83,"C",5,2,1,"F",45
