Subject,Condition,ListNum,Jol,Recall,Direction,block
11,C,q67,22,0,U,1
11,C,q68,30,0,U,1
11,C,q69,10,0,U,1
11,C,q70,33,0,U,1
11,C,q71,15,0,U,1
11,C,q72,12,0,U,1
11,C,q73,0,0,U,1
11,C,q74,15,0,U,1
11,C,q75,19,0,U,1
11,C,q76,10,0,U,1
11,C,q77,2,0,U,1
11,C,q78,0,0,U,1
11,C,q79,30,0,U,1
11,C,q80,2,0,U,1
11,C,q81,99,100,F,2
11,C,q82,45,0,F,2
11,C,q83,100,0,F,2
11,C,q84,22,100,F,2
11,C,q85,99,0,F,2
11,C,q86,0,0,F,2
11,C,q87,45,0,F,2
11,C,q88,99,0,F,2
11,C,q89,99,0,F,2
11,C,q90,99,0,F,2
11,C,q91,87,100,F,2
11,C,q92,100,0,F,2
11,C,q93,99,100,F,2
11,C,q94,95,100,F,2
11,C,q95,43,100,F,2
11,C,q96,75,0,F,2
11,C,q97,60,100,F,2
11,C,q98,99,100,F,2
11,C,q99,100,100,F,2
11,C,q100,34,100,F,2
11,C,q101,75,0,B,2
11,C,q102,30,0,B,2
11,C,q103,75,100,B,2
11,C,q104,88,0,B,2
11,C,q105,5,0,B,2
11,C,q106,40,100,B,2
11,C,q107,95,0,B,2
11,C,q108,97,100,B,2
11,C,q109,65,0,B,2
11,C,q110,100,0,B,2
11,C,q111,98,0,B,2
11,C,q112,60,100,B,2
11,C,q113,75,0,B,2
11,C,q114,0,0,B,2
11,C,q115,78,0,B,2
11,C,q116,0,0,B,2
11,C,q117,50,0,B,2
11,C,q118,77,0,B,2
11,C,q119,88,100,B,2
11,C,q120,99,0,B,2
11,C,q121,100,100,S,2
11,C,q122,100,100,S,2
11,C,q123,6,100,S,2
11,C,q124,99,100,S,2
11,C,q125,99,100,S,2
11,C,q126,80,0,S,2
11,C,q127,89,100,S,2
11,C,q128,100,100,S,2
11,C,q129,77,0,S,2
11,C,q130,100,100,S,2
11,C,q131,60,0,S,2
11,C,q132,88,0,S,2
11,C,q133,100,0,S,2
11,C,q134,33,100,S,2
11,C,q135,10,100,S,2
11,C,q136,100,100,S,2
11,C,q137,89,0,S,2
11,C,q138,96,0,S,2
11,C,q139,97,100,S,2
11,C,q140,0,0,S,2
11,C,q141,3,0,U,2
11,C,q142,4,0,U,2
11,C,q143,0,0,U,2
11,C,q144,1,0,U,2
11,C,q145,0,0,U,2
11,C,q146,0,0,U,2
11,C,q147,13,0,U,2
11,C,q148,1,0,U,2
11,C,q149,3,0,U,2
11,C,q150,99,0,U,2
11,C,q151,1,0,U,2
11,C,q152,0,100,U,2
11,C,q153,0,0,U,2
11,C,q154,10,0,U,2
11,C,q155,0,0,U,2
11,C,q156,80,0,U,2
11,C,q157,2,0,U,2
11,C,q158,13,0,U,2
11,C,q159,1,0,U,2
11,C,q160,15,0,U,2
15,C,q1,90,0,F,1
15,C,q2,100,0,F,1
15,C,q3,100,0,F,1
15,C,q4,65,0,F,1
15,C,q5,100,0,F,1
15,C,q6,100,0,F,1
15,C,q7,90,0,F,1
15,C,q8,100,100,F,1
15,C,q9,100,0,F,1
15,C,q10,100,0,F,1
15,C,q11,85,0,F,1
15,C,q12,100,100,F,1
15,C,q13,100,100,F,1
15,C,q14,100,0,F,1
15,C,q15,100,100,F,1
15,C,q16,100,0,F,1
15,C,q17,100,100,F,1
15,C,q18,90,0,F,1
15,C,q19,97,0,F,1
15,C,q20,100,100,F,1
15,C,q21,100,0,B,1
15,C,q22,100,0,B,1
15,C,q23,95,0,B,1
15,C,q24,95,0,B,1
15,C,q25,100,0,B,1
15,C,q26,85,0,B,1
15,C,q27,100,0,B,1
15,C,q28,100,0,B,1
15,C,q29,100,0,B,1
15,C,q30,85,0,B,1
15,C,q31,100,0,B,1
15,C,q32,100,0,B,1
15,C,q33,100,0,B,1
15,C,q34,100,0,B,1
15,C,q35,85,0,B,1
15,C,q36,100,0,B,1
15,C,q37,100,0,B,1
15,C,q38,100,0,B,1
15,C,q39,100,0,B,1
15,C,q40,95,0,B,1
15,C,q41,100,0,S,1
15,C,q42,100,0,S,1
15,C,q43,100,0,S,1
15,C,q44,100,0,S,1
15,C,q45,100,0,S,1
15,C,q46,100,0,S,1
15,C,q47,100,0,S,1
15,C,q48,100,0,S,1
15,C,q49,100,0,S,1
15,C,q50,100,0,S,1
15,C,q51,100,100,S,1
15,C,q52,90,0,S,1
15,C,q53,100,0,S,1
15,C,q54,95,0,S,1
15,C,q55,100,0,S,1
15,C,q56,100,0,S,1
15,C,q57,100,0,S,1
15,C,q58,100,0,S,1
15,C,q59,93,100,S,1
15,C,q60,100,0,S,1
15,C,q61,75,0,U,1
15,C,q62,45,0,U,1
15,C,q63,65,0,U,1
15,C,q64,86,0,U,1
15,C,q65,75,0,U,1
15,C,q66,65,0,U,1
15,C,q67,75,0,U,1
15,C,q68,65,0,U,1
15,C,q69,55,0,U,1
15,C,q70,90,0,U,1
15,C,q71,80,0,U,1
15,C,q72,85,0,U,1
15,C,q73,75,0,U,1
15,C,q74,85,0,U,1
15,C,q75,85,0,U,1
15,C,q76,45,0,U,1
15,C,q77,90,0,U,1
15,C,q78,50,0,U,1
15,C,q79,70,0,U,1
15,C,q80,85,0,U,1
15,C,q81,44,0,F,2
15,C,q82,75,0,F,2
15,C,q83,95,100,F,2
15,C,q84,90,0,F,2
15,C,q85,85,0,F,2
15,C,q86,40,0,F,2
15,C,q87,85,0,F,2
15,C,q88,70,0,F,2
15,C,q89,100,0,F,2
15,C,q90,75,0,F,2
15,C,q91,55,0,F,2
15,C,q92,60,0,F,2
15,C,q93,60,100,F,2
15,C,q94,45,100,F,2
15,C,q95,40,0,F,2
15,C,q96,45,0,F,2
15,C,q97,40,0,F,2
15,C,q98,60,0,F,2
15,C,q99,100,0,F,2
15,C,q100,80,0,F,2
15,C,q101,35,0,B,2
15,C,q102,45,0,B,2
15,C,q103,55,0,B,2
15,C,q104,85,0,B,2
15,C,q105,25,0,B,2
15,C,q106,90,0,B,2
15,C,q107,85,0,B,2
15,C,q108,100,100,B,2
15,C,q109,90,0,B,2
15,C,q110,90,0,B,2
15,C,q111,75,0,B,2
15,C,q112,60,0,B,2
15,C,q113,55,0,B,2
15,C,q114,35,0,B,2
15,C,q115,70,0,B,2
15,C,q116,45,0,B,2
15,C,q117,30,0,B,2
15,C,q118,85,0,B,2
15,C,q119,90,0,B,2
15,C,q120,85,0,B,2
15,C,q121,40,0,S,2
15,C,q122,100,100,S,2
15,C,q123,65,100,S,2
15,C,q124,75,0,S,2
15,C,q125,5,0,S,2
15,C,q126,90,0,S,2
15,C,q127,80,0,S,2
15,C,q128,80,0,S,2
15,C,q129,45,100,S,2
15,C,q130,65,0,S,2
15,C,q131,95,0,S,2
15,C,q132,90,100,S,2
15,C,q133,55,0,S,2
15,C,q134,45,100,S,2
15,C,q135,80,0,S,2
15,C,q136,70,0,S,2
15,C,q137,50,0,S,2
15,C,q138,90,0,S,2
15,C,q139,90,100,S,2
15,C,q140,20,0,U,2
15,C,q141,45,0,U,2
15,C,q142,15,0,U,2
15,C,q143,30,0,U,2
15,C,q144,10,0,U,2
15,C,q145,35,0,U,2
15,C,q146,45,0,U,2
15,C,q147,45,0,U,2
15,C,q148,25,0,U,2
15,C,q149,85,0,U,2
15,C,q150,40,0,U,2
15,C,q151,35,0,U,2
15,C,q152,90,0,S,2
15,C,q153,25,0,U,2
15,C,q154,20,0,U,2
15,C,q155,20,0,U,2
15,C,q156,20,0,U,2
15,C,q157,22,0,U,2
15,C,q158,30,0,U,2
15,C,q159,35,0,U,2
15,C,q160,50,0,U,2
19,C,q1,85,0,F,1
19,C,q2,45,100,F,1
19,C,q3,90,100,F,1
19,C,q4,80,100,F,1
19,C,q5,60,100,F,1
19,C,q6,35,0,F,1
19,C,q7,45,0,F,1
19,C,q8,45,100,F,1
19,C,q9,90,0,F,1
19,C,q10,75,100,F,1
19,C,q11,20,100,F,1
19,C,q12,30,100,F,1
19,C,q13,90,100,F,1
19,C,q14,20,100,F,1
19,C,q15,90,100,F,1
19,C,q16,75,0,F,1
19,C,q17,90,100,F,1
19,C,q18,45,100,F,1
19,C,q19,85,100,F,1
19,C,q20,85,100,F,1
19,C,q21,10,0,B,1
19,C,q22,95,100,B,1
19,C,q23,90,0,B,1
19,C,q24,70,0,B,1
19,C,q25,25,0,B,1
19,C,q26,55,0,B,1
19,C,q27,65,0,B,1
19,C,q28,35,0,B,1
19,C,q29,85,0,B,1
19,C,q30,20,0,B,1
19,C,q31,90,0,B,1
19,C,q32,80,0,B,1
19,C,q33,90,0,B,1
19,C,q34,90,100,B,1
19,C,q35,65,100,B,1
19,C,q36,85,0,B,1
19,C,q37,90,0,B,1
19,C,q38,65,100,B,1
19,C,q39,90,100,B,1
19,C,q40,55,100,B,1
19,C,q41,95,100,S,1
19,C,q42,75,0,S,1
19,C,q43,55,0,S,1
19,C,q44,75,0,S,1
19,C,q45,35,100,S,1
19,C,q46,85,0,S,1
19,C,q47,75,0,S,1
19,C,q48,86,100,S,1
19,C,q49,80,100,S,1
19,C,q50,45,0,S,1
19,C,q51,85,100,S,1
19,C,q52,95,100,S,1
19,C,q53,75,100,S,1
19,C,q54,85,100,S,1
19,C,q55,75,0,S,1
19,C,q56,90,100,S,1
19,C,q57,85,100,S,1
19,C,q58,90,100,S,1
19,C,q59,83,100,S,1
19,C,q60,90,100,S,1
19,C,q61,10,0,U,1
19,C,q62,10,0,U,1
19,C,q63,10,0,U,1
19,C,q64,10,0,U,1
19,C,q65,10,0,U,1
19,C,q66,15,0,U,1
19,C,q67,15,0,U,1
19,C,q68,10,0,U,1
19,C,q69,10,0,U,1
19,C,q70,35,0,U,1
19,C,q71,25,0,U,1
19,C,q72,10,0,U,1
19,C,q73,35,0,U,1
19,C,q74,10,0,U,1
19,C,q75,10,0,U,1
19,C,q76,30,0,U,1
19,C,q77,35,0,U,1
19,C,q78,10,0,U,1
19,C,q79,10,0,U,1
19,C,q80,10,0,U,1
19,C,q81,45,0,F,2
19,C,q82,45,100,F,2
19,C,q83,25,100,F,2
19,C,q84,25,100,F,2
19,C,q85,10,100,F,2
19,C,q86,10,0,F,2
19,C,q87,15,100,F,2
19,C,q88,45,0,F,2
19,C,q89,55,100,F,2
19,C,q90,40,0,F,2
19,C,q91,10,0,F,2
19,C,q92,10,0,F,2
19,C,q93,80,100,F,2
19,C,q94,90,100,F,2
19,C,q95,25,100,F,2
19,C,q96,45,100,F,2
19,C,q97,35,100,F,2
19,C,q98,5,100,F,2
19,C,q99,45,100,F,2
19,C,q100,90,100,F,2
19,C,q101,40,0,B,2
19,C,q102,45,0,B,2
19,C,q103,25,0,B,2
19,C,q104,23,0,B,2
19,C,q105,10,0,B,2
19,C,q106,20,0,B,2
19,C,q107,35,0,B,2
19,C,q108,25,0,B,2
19,C,q109,15,0,B,2
19,C,q110,25,0,B,2
19,C,q111,55,0,B,2
19,C,q112,1,100,B,2
19,C,q113,45,0,B,2
19,C,q114,0,0,B,2
19,C,q115,35,0,B,2
19,C,q116,10,100,B,2
19,C,q117,25,0,B,2
19,C,q118,15,0,B,2
19,C,q119,15,0,B,2
19,C,q120,5,0,B,2
19,C,q121,45,100,S,2
19,C,q122,25,0,S,2
19,C,q123,50,100,S,2
19,C,q124,65,0,S,2
19,C,q125,35,100,S,2
19,C,q126,45,100,S,2
19,C,q127,20,0,S,2
19,C,q128,45,0,S,2
19,C,q129,10,0,S,2
19,C,q130,35,100,S,2
19,C,q131,10,100,S,2
19,C,q132,35,100,S,2
19,C,q133,20,0,S,2
19,C,q134,55,100,S,2
19,C,q135,25,100,S,2
19,C,q136,15,0,S,2
19,C,q137,10,0,S,2
19,C,q138,35,0,S,2
19,C,q139,90,100,S,2
19,C,q140,0,100,U,2
19,C,q141,10,0,U,2
19,C,q142,0,0,U,2
19,C,q143,0,0,U,2
19,C,q144,0,0,U,2
19,C,q145,0,0,U,2
19,C,q146,20,0,U,2
19,C,q147,10,0,U,2
19,C,q148,10,0,U,2
19,C,q149,0,0,U,2
19,C,q150,0,0,U,2
19,C,q151,0,0,U,2
19,C,q152,35,0,S,2
19,C,q153,35,0,U,2
19,C,q154,10,0,U,2
19,C,q155,0,0,U,2
19,C,q156,44,0,U,2
19,C,q157,10,0,U,2
19,C,q158,0,0,U,2
19,C,q159,0,0,U,2
19,C,q160,25,0,U,2
27,C,q1,40,0,F,1
27,C,q2,20,100,F,1
27,C,q3,50,100,F,1
27,C,q4,30,100,F,1
27,C,q5,50,0,F,1
27,C,q6,25,100,F,1
27,C,q7,20,100,F,1
27,C,q8,45,100,F,1
27,C,q9,50,100,F,1
27,C,q10,75,0,F,1
27,C,q11,20,100,F,1
27,C,q12,90,100,F,1
27,C,q13,100,100,F,1
27,C,q14,25,100,F,1
27,C,q15,100,100,F,1
27,C,q16,50,100,F,1
27,C,q17,40,0,F,1
27,C,q18,100,0,F,1
27,C,q19,100,100,F,1
27,C,q20,65,100,F,1
27,C,q21,50,0,B,1
27,C,q22,20,0,B,1
27,C,q23,45,0,B,1
27,C,q24,50,100,B,1
27,C,q25,40,100,B,1
27,C,q26,100,100,B,1
27,C,q27,75,0,B,1
27,C,q28,30,0,B,1
27,C,q29,100,100,B,1
27,C,q30,10,0,B,1
27,C,q31,65,0,B,1
27,C,q32,100,0,B,1
27,C,q33,100,100,B,1
27,C,q34,65,100,B,1
27,C,q35,20,100,B,1
27,C,q36,50,0,B,1
27,C,q37,50,100,B,1
27,C,q38,50,100,B,1
27,C,q39,30,100,B,1
27,C,q40,35,100,B,1
27,C,q41,100,100,S,1
27,C,q42,50,0,S,1
27,C,q43,75,100,S,1
27,C,q44,50,100,S,1
27,C,q45,50,100,S,1
27,C,q46,20,100,S,1
27,C,q47,100,100,S,1
27,C,q48,50,100,S,1
27,C,q49,100,100,S,1
27,C,q50,100,0,S,1
27,C,q51,100,100,S,1
27,C,q52,35,0,S,1
27,C,q53,100,100,S,1
27,C,q54,100,100,S,1
27,C,q55,100,100,S,1
27,C,q56,100,100,S,1
27,C,q57,100,100,S,1
27,C,q58,100,100,S,1
27,C,q59,100,0,S,1
27,C,q60,65,100,S,1
27,C,q61,35,0,U,1
27,C,q62,10,0,U,1
27,C,q63,10,0,U,1
27,C,q64,35,100,U,1
27,C,q65,35,0,U,1
27,C,q66,10,0,U,1
27,C,q67,45,100,U,1
27,C,q68,45,0,U,1
27,C,q69,20,0,U,1
27,C,q70,10,0,U,1
27,C,q71,0,0,U,1
27,C,q72,50,100,U,1
27,C,q73,5,100,U,1
27,C,q74,30,100,U,1
27,C,q75,10,0,U,1
27,C,q76,15,0,U,1
27,C,q77,15,0,U,1
27,C,q78,10,0,U,1
27,C,q79,10,0,U,1
27,C,q80,10,0,U,1
27,C,q81,75,100,F,2
27,C,q82,100,100,F,2
27,C,q83,75,100,F,2
27,C,q84,50,100,F,2
27,C,q85,60,100,F,2
27,C,q86,10,0,F,2
27,C,q87,100,100,F,2
27,C,q88,65,100,F,2
27,C,q89,75,100,F,2
27,C,q90,85,100,F,2
27,C,q91,85,100,F,2
27,C,q92,100,100,F,2
27,C,q93,100,100,F,2
27,C,q94,100,100,F,2
27,C,q95,20,100,F,2
27,C,q96,100,100,F,2
27,C,q97,50,0,F,2
27,C,q98,100,100,F,2
27,C,q99,100,100,F,2
27,C,q100,100,100,F,2
27,C,q101,75,100,B,2
27,C,q102,100,0,B,2
27,C,q103,100,0,B,2
27,C,q104,35,0,B,2
27,C,q105,45,0,B,2
27,C,q106,70,0,B,2
27,C,q107,80,0,B,2
27,C,q108,100,0,B,2
27,C,q109,100,100,B,2
27,C,q110,40,0,B,2
27,C,q111,50,0,B,2
27,C,q112,50,100,B,2
27,C,q113,75,0,B,2
27,C,q114,40,0,B,2
27,C,q115,50,0,B,2
27,C,q116,10,0,B,2
27,C,q117,100,0,B,2
27,C,q118,90,100,B,2
27,C,q119,100,0,B,2
27,C,q120,100,100,B,2
27,C,q121,100,100,S,2
27,C,q122,100,100,S,2
27,C,q123,100,100,S,2
27,C,q124,100,0,S,2
27,C,q125,85,100,S,2
27,C,q126,60,100,S,2
27,C,q127,80,0,S,2
27,C,q128,100,100,S,2
27,C,q129,75,100,S,2
27,C,q130,100,100,S,2
27,C,q131,75,100,S,2
27,C,q132,100,100,S,2
27,C,q133,75,100,S,2
27,C,q134,25,0,S,2
27,C,q135,45,100,S,2
27,C,q136,100,0,S,2
27,C,q137,20,0,S,2
27,C,q138,100,0,S,2
27,C,q139,50,100,S,2
27,C,q140,45,0,U,2
27,C,q141,30,0,U,2
27,C,q142,25,100,U,2
27,C,q143,30,0,U,2
27,C,q144,100,0,U,2
27,C,q145,10,0,U,2
27,C,q146,35,0,U,2
27,C,q147,50,0,U,2
27,C,q148,45,0,U,2
27,C,q149,65,0,U,2
27,C,q150,20,0,U,2
27,C,q151,24,0,U,2
27,C,q152,100,0,S,2
27,C,q153,10,0,U,2
27,C,q154,30,0,U,2
27,C,q155,10,0,U,2
27,C,q156,45,0,U,2
27,C,q157,10,0,U,2
27,C,q158,30,100,U,2
27,C,q159,35,0,U,2
27,C,q160,20,0,U,2
31,C,q1,65,100,F,1
31,C,q2,50,100,F,1
31,C,q3,78,100,F,1
31,C,q4,2,0,F,1
31,C,q5,25,0,F,1
31,C,q6,99,0,F,1
31,C,q7,15,100,F,1
31,C,q8,100,100,F,1
31,C,q9,92,0,F,1
31,C,q10,45,0,F,1
31,C,q11,0,0,F,1
31,C,q12,75,100,F,1
31,C,q13,100,100,F,1
31,C,q14,45,0,F,1
31,C,q15,95,100,F,1
31,C,q16,90,100,F,1
31,C,q17,90,100,F,1
31,C,q18,68,100,F,1
31,C,q19,90,100,F,1
31,C,q20,80,100,F,1
31,C,q21,15,0,B,1
31,C,q22,83,0,B,1
31,C,q23,60,0,B,1
31,C,q24,100,0,B,1
31,C,q25,25,0,B,1
31,C,q26,15,0,B,1
31,C,q27,15,0,B,1
31,C,q28,50,100,B,1
31,C,q29,100,0,B,1
31,C,q30,0,0,B,1
31,C,q31,99,0,B,1
31,C,q32,60,0,B,1
31,C,q33,67,100,B,1
31,C,q34,25,0,B,1
31,C,q35,35,100,B,1
31,C,q36,35,100,B,1
31,C,q37,90,0,B,1
31,C,q38,56,100,B,1
31,C,q39,100,0,B,1
31,C,q40,10,0,B,1
31,C,q41,89,100,S,1
31,C,q42,10,0,S,1
31,C,q43,60,0,S,1
31,C,q44,80,100,S,1
31,C,q45,98,0,S,1
31,C,q46,45,100,S,1
31,C,q47,100,100,S,1
31,C,q48,98,100,S,1
31,C,q49,100,0,S,1
31,C,q50,55,100,S,1
31,C,q51,100,100,S,1
31,C,q52,55,0,S,1
31,C,q53,99,100,S,1
31,C,q54,95,100,S,1
31,C,q55,100,100,S,1
31,C,q56,100,0,S,1
31,C,q57,90,0,S,1
31,C,q58,100,0,S,1
31,C,q59,54,0,S,1
31,C,q60,100,100,S,1
31,C,q61,0,0,U,1
31,C,q62,3,0,U,1
31,C,q63,0,0,U,1
31,C,q64,0,100,U,1
31,C,q65,0,0,U,1
31,C,q66,0,0,U,1
31,C,q67,0,0,U,1
31,C,q68,0,0,U,1
31,C,q69,1,0,U,1
31,C,q70,1,0,U,1
31,C,q71,0,0,U,1
31,C,q72,20,0,U,1
31,C,q73,0,0,U,1
31,C,q74,0,0,U,1
31,C,q75,0,0,U,1
31,C,q76,15,0,U,1
31,C,q77,0,0,U,1
31,C,q78,0,0,U,1
31,C,q79,0,0,U,1
31,C,q80,0,0,U,1
31,C,q81,20,100,F,2
31,C,q82,60,100,F,2
31,C,q83,100,100,F,2
31,C,q84,100,100,F,2
31,C,q85,95,100,F,2
31,C,q86,80,0,F,2
31,C,q87,80,100,F,2
31,C,q88,86,100,F,2
31,C,q89,100,100,F,2
31,C,q90,99,100,F,2
31,C,q91,20,100,F,2
31,C,q92,52,0,F,2
31,C,q93,100,100,F,2
31,C,q94,0,100,F,2
31,C,q95,99,100,F,2
31,C,q96,56,100,F,2
31,C,q97,92,100,F,2
31,C,q98,100,100,F,2
31,C,q99,0,100,F,2
31,C,q100,78,100,F,2
31,C,q101,98,0,B,2
31,C,q102,60,0,B,2
31,C,q103,67,100,B,2
31,C,q104,89,100,B,2
31,C,q105,0,0,B,2
31,C,q106,70,0,B,2
31,C,q107,89,0,B,2
31,C,q108,100,100,B,2
31,C,q109,90,100,B,2
31,C,q110,50,0,B,2
31,C,q111,45,0,B,2
31,C,q112,78,100,B,2
31,C,q113,91,0,B,2
31,C,q114,90,0,B,2
31,C,q115,35,0,B,2
31,C,q116,12,0,B,2
31,C,q117,60,0,B,2
31,C,q118,100,0,B,2
31,C,q119,99,0,B,2
31,C,q120,99,100,B,2
31,C,q121,100,100,S,2
31,C,q122,99,100,S,2
31,C,q123,100,0,S,2
31,C,q124,100,0,S,2
31,C,q125,100,100,S,2
31,C,q126,45,100,S,2
31,C,q127,25,100,S,2
31,C,q128,99,100,S,2
31,C,q129,56,0,S,2
31,C,q130,99,100,S,2
31,C,q131,100,100,S,2
31,C,q132,100,100,S,2
31,C,q133,89,0,S,2
31,C,q134,0,0,S,2
31,C,q135,90,0,S,2
31,C,q136,100,0,S,2
31,C,q137,56,100,S,2
31,C,q138,100,100,S,2
31,C,q139,100,100,S,2
31,C,q140,55,0,U,2
31,C,q141,0,0,U,2
31,C,q142,15,0,U,2
31,C,q143,0,0,U,2
31,C,q144,0,0,U,2
31,C,q145,0,0,U,2
31,C,q146,0,0,U,2
31,C,q147,0,0,U,2
31,C,q148,0,0,U,2
31,C,q149,90,0,U,2
31,C,q150,0,0,U,2
31,C,q151,0,0,U,2
31,C,q152,100,0,S,2
31,C,q153,0,0,U,2
31,C,q154,0,0,U,2
31,C,q155,0,0,U,2
31,C,q156,11,0,U,2
31,C,q157,0,0,U,2
31,C,q158,0,100,U,2
31,C,q159,70,0,U,2
31,C,q160,0,0,U,2
4,D,q1,75,0,F,1
4,D,q2,100,100,F,1
4,D,q3,100,0,F,1
4,D,q4,100,100,F,1
4,D,q5,100,100,F,1
4,D,q6,100,100,F,1
4,D,q7,100,0,F,1
4,D,q8,100,0,F,1
4,D,q9,100,100,F,1
4,D,q10,100,100,F,1
4,D,q11,100,100,F,1
4,D,q12,100,0,F,1
4,D,q13,100,100,F,1
4,D,q14,100,100,F,1
4,D,q15,1,100,F,1
4,D,q16,100,0,F,1
4,D,q17,100,0,F,1
4,D,q18,100,0,F,1
4,D,q19,100,100,F,1
4,D,q20,100,0,F,1
4,D,q21,100,0,B,1
4,D,q22,75,0,B,1
4,D,q23,100,100,B,1
4,D,q24,100,0,B,1
4,D,q25,100,0,B,1
4,D,q26,100,0,B,1
4,D,q27,100,100,B,1
4,D,q28,100,0,B,1
4,D,q29,100,0,B,1
4,D,q30,75,100,B,1
4,D,q31,100,0,B,1
4,D,q32,50,0,B,1
4,D,q33,100,0,B,1
4,D,q34,0,0,B,1
4,D,q35,100,0,B,1
4,D,q36,100,0,B,1
4,D,q37,100,0,B,1
4,D,q38,100,0,B,1
4,D,q39,100,0,B,1
4,D,q40,100,0,B,1
4,D,q41,100,100,S,1
4,D,q42,100,0,S,1
4,D,q43,100,100,S,1
4,D,q44,100,0,S,1
4,D,q45,7,100,S,1
4,D,q46,100,100,S,1
4,D,q47,100,0,S,1
4,D,q48,100,100,S,1
4,D,q49,100,0,S,1
4,D,q50,90,100,S,1
4,D,q51,100,0,S,1
4,D,q52,100,0,S,1
4,D,q53,100,0,S,1
4,D,q54,100,100,S,1
4,D,q55,100,0,S,1
4,D,q56,100,100,S,1
4,D,q57,100,0,S,1
4,D,q58,100,0,S,1
4,D,q59,100,100,S,1
4,D,q60,80,0,U,1
4,D,q61,100,100,U,1
4,D,q62,0,0,U,1
4,D,q63,0,0,U,1
4,D,q64,0,0,U,1
4,D,q65,20,0,U,1
4,D,q66,75,0,U,1
4,D,q67,0,0,U,1
4,D,q68,0,0,U,1
4,D,q69,0,0,U,1
4,D,q70,25,100,U,1
4,D,q71,75,0,U,1
4,D,q72,100,0,S,1
4,D,q73,0,0,U,1
4,D,q74,100,0,U,1
4,D,q75,100,0,U,1
4,D,q76,100,0,U,1
4,D,q77,0,0,U,1
4,D,q78,0,100,U,1
4,D,q79,0,0,U,1
4,D,q80,60,0,U,1
4,D,q81,100,0,F,2
4,D,q82,100,100,F,2
4,D,q83,100,100,F,2
4,D,q84,100,0,F,2
4,D,q85,100,0,F,2
4,D,q86,100,0,F,2
4,D,q87,100,0,F,2
4,D,q88,100,0,F,2
4,D,q89,100,0,F,2
4,D,q90,100,0,F,2
4,D,q91,100,0,F,2
4,D,q92,50,100,F,2
4,D,q93,100,100,F,2
4,D,q94,100,0,F,2
4,D,q95,100,100,F,2
4,D,q96,100,100,F,2
4,D,q97,100,0,F,2
4,D,q98,100,100,F,2
4,D,q99,100,100,F,2
4,D,q100,100,100,F,2
4,D,q101,100,0,B,2
4,D,q102,100,0,B,2
4,D,q103,100,100,B,2
4,D,q104,100,0,B,2
4,D,q105,100,0,B,2
4,D,q106,45,0,B,2
4,D,q107,100,0,B,2
4,D,q108,100,0,B,2
4,D,q109,100,0,B,2
4,D,q110,45,0,B,2
4,D,q111,100,0,B,2
4,D,q112,100,0,B,2
4,D,q113,100,0,B,2
4,D,q114,100,100,B,2
4,D,q115,100,100,B,2
4,D,q116,100,100,B,2
4,D,q117,100,0,B,2
4,D,q118,100,0,B,2
4,D,q119,100,0,B,2
4,D,q120,0,0,B,2
4,D,q121,0,100,S,2
4,D,q122,100,100,S,2
4,D,q123,100,0,S,2
4,D,q124,100,0,S,2
4,D,q125,100,0,S,2
4,D,q126,100,0,S,2
4,D,q127,100,0,S,2
4,D,q128,100,100,S,2
4,D,q129,100,0,S,2
4,D,q130,100,0,S,2
4,D,q131,100,100,S,2
4,D,q132,100,0,S,2
4,D,q133,100,0,S,2
4,D,q134,18,100,S,2
4,D,q135,100,0,S,2
4,D,q136,100,0,S,2
4,D,q137,100,100,S,2
4,D,q138,100,0,S,2
4,D,q139,90,100,S,2
4,D,q140,100,0,S,2
4,D,q141,50,0,U,2
4,D,q142,0,0,U,2
4,D,q143,45,0,U,2
4,D,q144,10,0,U,2
4,D,q145,20,0,U,2
4,D,q146,0,0,U,2
4,D,q147,0,0,U,2
4,D,q148,45,0,U,2
4,D,q149,50,0,U,2
4,D,q150,45,0,U,2
4,D,q151,0,0,U,2
4,D,q152,10,0,U,2
4,D,q153,0,0,U,2
4,D,q154,75,0,U,2
4,D,q155,45,0,U,2
4,D,q156,0,0,U,2
4,D,q157,0,0,U,2
4,D,q158,75,0,U,2
4,D,q159,0,0,U,2
4,D,q160,50,0,U,2
8,D,q1,7,0,F,1
8,D,q2,70,0,F,1
8,D,q3,30,0,F,1
8,D,q4,70,100,F,1
8,D,q5,40,0,F,1
8,D,q6,20,0,F,1
8,D,q7,8,0,F,1
8,D,q8,60,100,F,1
8,D,q9,70,100,F,1
8,D,q10,60,0,F,1
8,D,q11,70,100,F,1
8,D,q12,40,0,F,1
8,D,q13,80,100,F,1
8,D,q14,60,100,F,1
8,D,q15,20,100,F,1
8,D,q16,60,0,F,1
8,D,q17,50,100,F,1
8,D,q18,70,100,F,1
8,D,q19,0,100,F,1
8,D,q20,40,100,F,1
8,D,q21,50,100,B,1
8,D,q22,50,0,B,1
8,D,q23,70,100,B,1
8,D,q24,60,0,B,1
8,D,q25,50,0,B,1
8,D,q26,60,0,B,1
8,D,q27,70,0,B,1
8,D,q28,80,0,B,1
8,D,q29,60,0,B,1
8,D,q30,50,0,B,1
8,D,q31,50,100,B,1
8,D,q32,40,100,B,1
8,D,q33,50,0,B,1
8,D,q34,50,0,B,1
8,D,q35,30,0,B,1
8,D,q36,50,0,B,1
8,D,q37,70,0,B,1
