"","Subject","Condition","ListNum","Block","Recall","Subject","Condition","ListNum","Block","Direction","Jol"
"3874",44,"D",34,1,0,44,"D",34,1,"B",7
"3875",44,"D",35,1,0,44,"D",35,1,"B",70
"3876",44,"D",36,1,1,44,"D",36,1,"B",67
"3877",44,"D",37,1,0,44,"D",37,1,"B",33
"3878",44,"D",38,1,0,44,"D",38,1,"B",69
"3879",44,"D",39,1,0,44,"D",39,1,"B",15
"3880",44,"D",40,1,0,44,"D",40,1,"B",89
"3881",44,"D",41,1,1,44,"D",41,1,"S",45
"3882",44,"D",42,1,0,44,"D",42,1,"S",70
"3883",44,"D",43,1,1,44,"D",43,1,"S",89
"3884",44,"D",44,1,1,44,"D",44,1,"S",34
"3885",44,"D",45,1,1,44,"D",45,1,"S",15
"3886",44,"D",46,1,0,44,"D",46,1,"S",44
"3887",44,"D",47,1,1,44,"D",47,1,"S",72
"3888",44,"D",48,1,1,44,"D",48,1,"S",67
"3889",44,"D",49,1,1,44,"D",49,1,"S",45
"3890",44,"D",50,1,1,44,"D",50,1,"S",10
"3891",44,"D",51,1,1,44,"D",51,1,"S",87
"3892",44,"D",52,1,1,44,"D",52,1,"S",67
"3893",44,"D",53,1,1,44,"D",53,1,"S",88
"3894",44,"D",54,1,1,44,"D",54,1,"S",80
"3895",44,"D",55,1,1,44,"D",55,1,"S",45
"3896",44,"D",56,1,1,44,"D",56,1,"S",100
"3897",44,"D",57,1,0,44,"D",57,1,"S",75
"3898",44,"D",58,1,1,44,"D",58,1,"S",89
"3899",44,"D",59,1,1,44,"D",59,1,"S",76
"3900",44,"D",60,1,0,44,"D",60,1,"S",0
"3901",44,"D",61,1,1,44,"D",61,1,"U",43
"3902",44,"D",62,1,0,44,"D",62,1,"U",10
"3903",44,"D",63,1,0,44,"D",63,1,"U",1
"3904",44,"D",64,1,0,44,"D",64,1,"U",3
"3905",44,"D",65,1,0,44,"D",65,1,"U",12
"3906",44,"D",66,1,0,44,"D",66,1,"U",23
"3907",44,"D",67,1,0,44,"D",67,1,"U",12
"3908",44,"D",68,1,0,44,"D",68,1,"U",12
"3909",44,"D",69,1,0,44,"D",69,1,"U",12
"3910",44,"D",70,1,0,44,"D",70,1,"U",1
"3911",44,"D",71,1,0,44,"D",71,1,"U",20
"3912",44,"D",72,1,0,44,"D",72,1,"U",68
"3913",44,"D",73,1,1,44,"D",73,1,"U",45
"3914",44,"D",74,1,0,44,"D",74,1,"U",46
"3915",44,"D",75,1,0,44,"D",75,1,"U",2
"3916",44,"D",76,1,0,44,"D",76,1,"U",56
"3917",44,"D",77,1,0,44,"D",77,1,"U",0
"3918",44,"D",78,1,1,44,"D",78,1,"U",33
"3919",44,"D",79,1,0,44,"D",79,1,"U",69
"3920",44,"D",80,1,0,44,"D",80,1,"U",34
"3921",48,"D",1,1,0,48,"D",1,1,"F",20
"3922",48,"D",2,1,1,48,"D",2,1,"F",40
"3923",48,"D",3,1,0,48,"D",3,1,"F",20
"3924",48,"D",4,1,1,48,"D",4,1,"F",90
"3925",48,"D",5,1,1,48,"D",5,1,"F",50
"3926",48,"D",6,1,0,48,"D",6,1,"F",30
"3927",48,"D",7,1,0,48,"D",7,1,"F",40
"3928",48,"D",8,1,0,48,"D",8,1,"F",50
"3929",48,"D",9,1,1,48,"D",9,1,"F",60
"3930",48,"D",10,1,0,48,"D",10,1,"F",50
"3931",48,"D",11,1,1,48,"D",11,1,"F",100
"3932",48,"D",12,1,0,48,"D",12,1,"F",20
"3933",48,"D",13,1,0,48,"D",13,1,"F",22
"3934",48,"D",14,1,1,48,"D",14,1,"F",90
"3935",48,"D",15,1,1,48,"D",15,1,"F",50
"3936",48,"D",16,1,0,48,"D",16,1,"F",30
"3937",48,"D",17,1,0,48,"D",17,1,"F",100
"3938",48,"D",18,1,0,48,"D",18,1,"F",30
"3939",48,"D",19,1,1,48,"D",19,1,"F",60
"3940",48,"D",20,1,0,48,"D",20,1,"F",10
"3941",48,"D",21,1,0,48,"D",21,1,"B",75
"3942",48,"D",22,1,0,48,"D",22,1,"B",15
"3943",48,"D",23,1,0,48,"D",23,1,"B",100
"3944",48,"D",24,1,1,48,"D",24,1,"B",90
"3945",48,"D",25,1,0,48,"D",25,1,"B",0
"3946",48,"D",26,1,0,48,"D",26,1,"B",40
"3947",48,"D",27,1,1,48,"D",27,1,"B",30
"3948",48,"D",28,1,1,48,"D",28,1,"B",80
"3949",48,"D",29,1,0,48,"D",29,1,"B",100
"3950",48,"D",30,1,0,48,"D",30,1,"B",80
"3951",48,"D",31,1,0,48,"D",31,1,"B",2
"3952",48,"D",32,1,0,48,"D",32,1,"B",30
"3953",48,"D",33,1,0,48,"D",33,1,"B",75
"3954",48,"D",34,1,0,48,"D",34,1,"B",45
"3955",48,"D",35,1,0,48,"D",35,1,"B",80
"3956",48,"D",36,1,0,48,"D",36,1,"B",20
"3957",48,"D",37,1,0,48,"D",37,1,"B",40
"3958",48,"D",38,1,0,48,"D",38,1,"B",70
"3959",48,"D",39,1,0,48,"D",39,1,"B",75
"3960",48,"D",40,1,0,48,"D",40,1,"B",80
"3961",48,"D",41,1,0,48,"D",41,1,"S",50
"3962",48,"D",42,1,0,48,"D",42,1,"S",50
"3963",48,"D",43,1,0,48,"D",43,1,"S",75
"3964",48,"D",44,1,1,48,"D",44,1,"S",100
"3965",48,"D",45,1,0,48,"D",45,1,"S",75
"3966",48,"D",46,1,1,48,"D",46,1,"S",100
"3967",48,"D",47,1,0,48,"D",47,1,"S",75
"3968",48,"D",48,1,1,48,"D",48,1,"S",60
"3969",48,"D",49,1,0,48,"D",49,1,"S",0
"3970",48,"D",50,1,0,48,"D",50,1,"S",60
"3971",48,"D",51,1,1,48,"D",51,1,"S",50
"3972",48,"D",52,1,1,48,"D",52,1,"S",50
"3973",48,"D",53,1,0,48,"D",53,1,"S",60
"3974",48,"D",54,1,0,48,"D",54,1,"S",10
"3975",48,"D",55,1,0,48,"D",55,1,"S",10
"3976",48,"D",56,1,1,48,"D",56,1,"S",100
"3977",48,"D",57,1,0,48,"D",57,1,"S",60
"3978",48,"D",58,1,0,48,"D",58,1,"S",10
"3979",48,"D",59,1,1,48,"D",59,1,"S",30
"3980",48,"D",60,1,0,48,"D",60,1,"S",40
"3981",48,"D",61,1,0,48,"D",61,1,"U",40
"3982",48,"D",62,1,0,48,"D",62,1,"U",20
"3983",48,"D",63,1,0,48,"D",63,1,"U",30
"3984",48,"D",64,1,0,48,"D",64,1,"U",50
"3985",48,"D",65,1,0,48,"D",65,1,"U",10
"3986",48,"D",66,1,0,48,"D",66,1,"U",20
"3987",48,"D",67,1,0,48,"D",67,1,"U",20
"3988",48,"D",68,1,0,48,"D",68,1,"U",50
"3989",48,"D",69,1,0,48,"D",69,1,"U",15
"3990",48,"D",70,1,0,48,"D",70,1,"U",10
"3991",48,"D",71,1,0,48,"D",71,1,"U",0
"3992",48,"D",72,1,1,48,"D",72,1,"U",50
"3993",48,"D",73,1,0,48,"D",73,1,"U",10
"3994",48,"D",74,1,0,48,"D",74,1,"U",20
"3995",48,"D",75,1,0,48,"D",75,1,"U",0
"3996",48,"D",76,1,0,48,"D",76,1,"U",10
"3997",48,"D",77,1,0,48,"D",77,1,"U",20
"3998",48,"D",78,1,1,48,"D",78,1,"U",40
"3999",48,"D",79,1,0,48,"D",79,1,"U",3
"4000",48,"D",80,1,0,48,"D",80,1,"U",20
"4001",52,"D",1,1,0,52,"D",1,1,"F",40
"4002",52,"D",2,1,1,52,"D",2,1,"F",90
"4003",52,"D",3,1,1,52,"D",3,1,"F",80
"4004",52,"D",4,1,1,52,"D",4,1,"F",20
"4005",52,"D",5,1,1,52,"D",5,1,"F",60
"4006",52,"D",6,1,0,52,"D",6,1,"F",50
"4007",52,"D",7,1,0,52,"D",7,1,"F",50
"4008",52,"D",8,1,1,52,"D",8,1,"F",70
"4009",52,"D",9,1,1,52,"D",9,1,"F",60
"4010",52,"D",10,1,0,52,"D",10,1,"F",45
"4011",52,"D",11,1,1,52,"D",11,1,"F",20
"4012",52,"D",12,1,1,52,"D",12,1,"F",40
"4013",52,"D",13,1,1,52,"D",13,1,"F",90
"4014",52,"D",14,1,1,52,"D",14,1,"F",80
"4015",52,"D",15,1,1,52,"D",15,1,"F",60
"4016",52,"D",16,1,1,52,"D",16,1,"F",20
"4017",52,"D",17,1,1,52,"D",17,1,"F",50
"4018",52,"D",18,1,0,52,"D",18,1,"F",80
"4019",52,"D",19,1,1,52,"D",19,1,"F",100
"4020",52,"D",20,1,1,52,"D",20,1,"F",40
"4021",52,"D",21,1,0,52,"D",21,1,"B",50
"4022",52,"D",22,1,0,52,"D",22,1,"B",30
"4023",52,"D",23,1,0,52,"D",23,1,"B",30
"4024",52,"D",24,1,1,52,"D",24,1,"B",70
"4025",52,"D",25,1,0,52,"D",25,1,"B",0
"4026",52,"D",26,1,0,52,"D",26,1,"B",70
"4027",52,"D",27,1,0,52,"D",27,1,"B",20
"4028",52,"D",28,1,0,52,"D",28,1,"B",9
"4029",52,"D",29,1,0,52,"D",29,1,"B",100
"4030",52,"D",30,1,0,52,"D",30,1,"B",70
"4031",52,"D",31,1,0,52,"D",31,1,"B",30
"4032",52,"D",32,1,1,52,"D",32,1,"B",60
"4033",52,"D",33,1,0,52,"D",33,1,"B",20
"4034",52,"D",34,1,0,52,"D",34,1,"B",45
"4035",52,"D",35,1,0,52,"D",35,1,"B",10
"4036",52,"D",36,1,1,52,"D",36,1,"B",90
"4037",52,"D",37,1,0,52,"D",37,1,"B",5
"4038",52,"D",38,1,0,52,"D",38,1,"B",50
"4039",52,"D",39,1,0,52,"D",39,1,"B",60
"4040",52,"D",40,1,0,52,"D",40,1,"B",75
"4041",52,"D",41,1,0,52,"D",41,1,"S",30
"4042",52,"D",42,1,1,52,"D",42,1,"S",100
"4043",52,"D",43,1,1,52,"D",43,1,"S",20
"4044",52,"D",44,1,1,52,"D",44,1,"S",100
"4045",52,"D",45,1,1,52,"D",45,1,"S",98
"4046",52,"D",46,1,1,52,"D",46,1,"S",90
"4047",52,"D",47,1,1,52,"D",47,1,"S",30
"4048",52,"D",48,1,1,52,"D",48,1,"S",90
"4049",52,"D",49,1,1,52,"D",49,1,"S",5
"4050",52,"D",50,1,0,52,"D",50,1,"S",68
"4051",52,"D",51,1,1,52,"D",51,1,"S",100
"4052",52,"D",52,1,1,52,"D",52,1,"S",90
"4053",52,"D",53,1,0,52,"D",53,1,"S",45
"4054",52,"D",54,1,1,52,"D",54,1,"S",70
"4055",52,"D",55,1,1,52,"D",55,1,"S",60
"4056",52,"D",56,1,1,52,"D",56,1,"S",100
"4057",52,"D",57,1,0,52,"D",57,1,"S",20
"4058",52,"D",58,1,1,52,"D",58,1,"S",100
"4059",52,"D",59,1,1,52,"D",59,1,"S",50
"4060",52,"D",60,1,0,52,"D",60,1,"S",10
"4061",52,"D",61,1,0,52,"D",61,1,"U",13
"4062",52,"D",62,1,0,52,"D",62,1,"U",1
"4063",52,"D",63,1,0,52,"D",63,1,"U",15
"4064",52,"D",64,1,0,52,"D",64,1,"U",10
"4065",52,"D",65,1,0,52,"D",65,1,"U",0
"4066",52,"D",66,1,0,52,"D",66,1,"U",0
"4067",52,"D",67,1,0,52,"D",67,1,"U",50
"4068",52,"D",68,1,0,52,"D",68,1,"U",0
"4069",52,"D",69,1,0,52,"D",69,1,"U",30
"4070",52,"D",70,1,0,52,"D",70,1,"U",2
"4071",52,"D",71,1,0,52,"D",71,1,"U",0
"4072",52,"D",72,1,1,52,"D",72,1,"U",100
"4073",52,"D",73,1,0,52,"D",73,1,"U",10
"4074",52,"D",74,1,0,52,"D",74,1,"U",10
"4075",52,"D",75,1,0,52,"D",75,1,"U",0
"4076",52,"D",76,1,0,52,"D",76,1,"U",40
"4077",52,"D",77,1,0,52,"D",77,1,"U",0
"4078",52,"D",78,1,1,52,"D",78,1,"U",10
"4079",52,"D",79,1,0,52,"D",79,1,"U",0
"4080",52,"D",80,1,1,52,"D",80,1,"U",0
"4081",56,"D",1,1,1,56,"D",1,1,"F",70
"4082",56,"D",2,1,1,56,"D",2,1,"F",100
"4083",56,"D",3,1,1,56,"D",3,1,"F",100
"4084",56,"D",4,1,1,56,"D",4,1,"F",50
"4085",56,"D",5,1,1,56,"D",5,1,"F",100
"4086",56,"D",6,1,1,56,"D",6,1,"F",50
"4087",56,"D",7,1,1,56,"D",7,1,"F",50
"4088",56,"D",8,1,1,56,"D",8,1,"F",100
"4089",56,"D",9,1,1,56,"D",9,1,"F",100
"4090",56,"D",10,1,0,56,"D",10,1,"F",80
"4091",56,"D",11,1,1,56,"D",11,1,"F",100
"4092",56,"D",12,1,1,56,"D",12,1,"F",50
"4093",56,"D",13,1,0,56,"D",13,1,"F",100
"4094",56,"D",14,1,1,56,"D",14,1,"F",100
"4095",56,"D",15,1,1,56,"D",15,1,"F",80
"4096",56,"D",16,1,1,56,"D",16,1,"F",90
"4097",56,"D",17,1,1,56,"D",17,1,"F",100
"4098",56,"D",18,1,1,56,"D",18,1,"F",100
"4099",56,"D",19,1,1,56,"D",19,1,"F",100
"4100",56,"D",20,1,1,56,"D",20,1,"F",90
"4101",56,"D",21,1,0,56,"D",21,1,"B",60
"4102",56,"D",22,1,0,56,"D",22,1,"B",70
"4103",56,"D",23,1,0,56,"D",23,1,"B",90
"4104",56,"D",24,1,1,56,"D",24,1,"B",90
"4105",56,"D",25,1,0,56,"D",25,1,"B",20
"4106",56,"D",26,1,1,56,"D",26,1,"B",60
"4107",56,"D",27,1,1,56,"D",27,1,"B",10
"4108",56,"D",28,1,1,56,"D",28,1,"B",90
"4109",56,"D",29,1,1,56,"D",29,1,"B",100
"4110",56,"D",30,1,1,56,"D",30,1,"B",10
"4111",56,"D",31,1,1,56,"D",31,1,"B",90
"4112",56,"D",32,1,1,56,"D",32,1,"B",100
"4113",56,"D",33,1,1,56,"D",33,1,"B",90
"4114",56,"D",34,1,1,56,"D",34,1,"B",20
"4115",56,"D",35,1,1,56,"D",35,1,"B",100
"4116",56,"D",36,1,0,56,"D",36,1,"B",40
"4117",56,"D",37,1,0,56,"D",37,1,"B",20
"4118",56,"D",38,1,1,56,"D",38,1,"B",100
"4119",56,"D",39,1,1,56,"D",39,1,"B",100
"4120",56,"D",40,1,1,56,"D",40,1,"B",100
"4121",56,"D",41,1,0,56,"D",41,1,"S",100
"4122",56,"D",42,1,1,56,"D",42,1,"S",100
"4123",56,"D",43,1,1,56,"D",43,1,"S",100
"4124",56,"D",44,1,1,56,"D",44,1,"S",100
"4125",56,"D",45,1,1,56,"D",45,1,"S",100
"4126",56,"D",46,1,1,56,"D",46,1,"S",100
"4127",56,"D",47,1,1,56,"D",47,1,"S",100
"4128",56,"D",48,1,1,56,"D",48,1,"S",100
"4129",56,"D",49,1,1,56,"D",49,1,"S",100
"4130",56,"D",50,1,1,56,"D",50,1,"S",100
"4131",56,"D",51,1,1,56,"D",51,1,"S",100
"4132",56,"D",52,1,1,56,"D",52,1,"S",100
"4133",56,"D",53,1,1,56,"D",53,1,"S",90
"4134",56,"D",54,1,1,56,"D",54,1,"S",50
"4135",56,"D",55,1,1,56,"D",55,1,"S",100
"4136",56,"D",56,1,1,56,"D",56,1,"S",100
"4137",56,"D",57,1,1,56,"D",57,1,"S",100
"4138",56,"D",58,1,1,56,"D",58,1,"S",100
"4139",56,"D",59,1,1,56,"D",59,1,"S",100
"4140",56,"D",60,1,0,56,"D",60,1,"S",0
"4141",56,"D",61,1,0,56,"D",61,1,"U",50
"4142",56,"D",62,1,0,56,"D",62,1,"U",0
"4143",56,"D",63,1,0,56,"D",63,1,"U",20
"4144",56,"D",64,1,0,56,"D",64,1,"U",10
"4145",56,"D",65,1,0,56,"D",65,1,"U",45
"4146",56,"D",66,1,0,56,"D",66,1,"U",20
"4147",56,"D",67,1,0,56,"D",67,1,"U",0
"4148",56,"D",68,1,0,56,"D",68,1,"U",0
"4149",56,"D",69,1,0,56,"D",69,1,"U",0
"4150",56,"D",70,1,0,56,"D",70,1,"U",0
"4151",56,"D",71,1,0,56,"D",71,1,"U",0
"4152",56,"D",72,1,0,56,"D",72,1,"U",100
"4153",56,"D",73,1,0,56,"D",73,1,"U",20
"4154",56,"D",74,1,0,56,"D",74,1,"U",0
"4155",56,"D",75,1,0,56,"D",75,1,"U",0
"4156",56,"D",76,1,1,56,"D",76,1,"U",10
"4157",56,"D",77,1,0,56,"D",77,1,"U",20
"4158",56,"D",78,1,1,56,"D",78,1,"U",0
"4159",56,"D",79,1,1,56,"D",79,1,"U",0
"4160",56,"D",80,1,0,56,"D",80,1,"U",30
"4161",60,"D",1,1,1,60,"D",1,1,"F",100
"4162",60,"D",2,1,1,60,"D",2,1,"F",100
"4163",60,"D",3,1,1,60,"D",3,1,"F",100
"4164",60,"D",4,1,0,60,"D",4,1,"F",0
"4165",60,"D",5,1,1,60,"D",5,1,"F",50
"4166",60,"D",6,1,0,60,"D",6,1,"F",20
"4167",60,"D",7,1,1,60,"D",7,1,"F",10
"4168",60,"D",8,1,1,60,"D",8,1,"F",75
"4169",60,"D",9,1,1,60,"D",9,1,"F",50
"4170",60,"D",10,1,1,60,"D",10,1,"F",75
"4171",60,"D",11,1,1,60,"D",11,1,"F",50
"4172",60,"D",12,1,1,60,"D",12,1,"F",50
"4173",60,"D",13,1,1,60,"D",13,1,"F",100
"4174",60,"D",14,1,1,60,"D",14,1,"F",7
"4175",60,"D",15,1,1,60,"D",15,1,"F",30
"4176",60,"D",16,1,1,60,"D",16,1,"F",100
"4177",60,"D",17,1,0,60,"D",17,1,"F",0
"4178",60,"D",18,1,1,60,"D",18,1,"F",100
"4179",60,"D",19,1,0,60,"D",19,1,"F",100
"4180",60,"D",20,1,1,60,"D",20,1,"F",100
"4181",60,"D",21,1,0,60,"D",21,1,"B",50
"4182",60,"D",22,1,0,60,"D",22,1,"B",50
"4183",60,"D",23,1,0,60,"D",23,1,"B",50
"4184",60,"D",24,1,0,60,"D",24,1,"B",50
"4185",60,"D",25,1,0,60,"D",25,1,"B",0
"4186",60,"D",26,1,0,60,"D",26,1,"B",50
"4187",60,"D",27,1,0,60,"D",27,1,"B",5
"4188",60,"D",28,1,1,60,"D",28,1,"B",50
"4189",60,"D",29,1,1,60,"D",29,1,"B",50
"4190",60,"D",30,1,0,60,"D",30,1,"B",100
"4191",60,"D",31,1,0,60,"D",31,1,"B",50
"4192",60,"D",32,1,1,60,"D",32,1,"B",60
"4193",60,"D",33,1,0,60,"D",33,1,"B",40
"4194",60,"D",34,1,0,60,"D",34,1,"B",25
"4195",60,"D",35,1,0,60,"D",35,1,"B",100
"4196",60,"D",36,1,0,60,"D",36,1,"B",25
"4197",60,"D",37,1,0,60,"D",37,1,"B",95
"4198",60,"D",38,1,0,60,"D",38,1,"B",50
"4199",60,"D",39,1,1,60,"D",39,1,"B",50
"4200",60,"D",40,1,1,60,"D",40,1,"B",100
"4201",60,"D",41,1,1,60,"D",41,1,"S",75
"4202",60,"D",42,1,1,60,"D",42,1,"S",100
"4203",60,"D",43,1,1,60,"D",43,1,"S",50
"4204",60,"D",44,1,1,60,"D",44,1,"S",50
"4205",60,"D",45,1,1,60,"D",45,1,"S",50
"4206",60,"D",46,1,1,60,"D",46,1,"S",50
"4207",60,"D",47,1,1,60,"D",47,1,"S",100
"4208",60,"D",48,1,1,60,"D",48,1,"S",100
"4209",60,"D",49,1,0,60,"D",49,1,"S",100
"4210",60,"D",50,1,1,60,"D",50,1,"S",100
"4211",60,"D",51,1,1,60,"D",51,1,"S",50
"4212",60,"D",52,1,0,60,"D",52,1,"S",100
"4213",60,"D",53,1,0,60,"D",53,1,"S",100
"4214",60,"D",54,1,0,60,"D",54,1,"S",0
"4215",60,"D",55,1,0,60,"D",55,1,"S",50
"4216",60,"D",56,1,1,60,"D",56,1,"S",100
"4217",60,"D",57,1,0,60,"D",57,1,"S",0
"4218",60,"D",58,1,1,60,"D",58,1,"S",100
"4219",60,"D",59,1,1,60,"D",59,1,"S",100
"4220",60,"D",60,1,0,60,"D",60,1,"S",0
"4221",60,"D",61,1,1,60,"D",61,1,"U",20
"4222",60,"D",62,1,0,60,"D",62,1,"U",5
"4223",60,"D",63,1,0,60,"D",63,1,"U",20
"4224",60,"D",64,1,0,60,"D",64,1,"U",10
"4225",60,"D",65,1,0,60,"D",65,1,"U",0
"4226",60,"D",66,1,0,60,"D",66,1,"U",10
"4227",60,"D",67,1,0,60,"D",67,1,"U",0
"4228",60,"D",68,1,0,60,"D",68,1,"U",0
"4229",60,"D",69,1,0,60,"D",69,1,"U",0
"4230",60,"D",70,1,0,60,"D",70,1,"U",0
"4231",60,"D",71,1,0,60,"D",71,1,"U",0
"4232",60,"D",72,1,0,60,"D",72,1,"U",50
"4233",60,"D",73,1,0,60,"D",73,1,"U",20
"4234",60,"D",74,1,0,60,"D",74,1,"U",0
"4235",60,"D",75,1,0,60,"D",75,1,"U",5
"4236",60,"D",76,1,0,60,"D",76,1,"U",5
"4237",60,"D",77,1,0,60,"D",77,1,"U",5
"4238",60,"D",78,1,0,60,"D",78,1,"U",25
"4239",60,"D",79,1,0,60,"D",79,1,"U",10
"4240",60,"D",80,1,0,60,"D",80,1,"U",0
"4241",64,"D",1,1,0,64,"D",1,1,"F",15
"4242",64,"D",2,1,1,64,"D",2,1,"F",78
"4243",64,"D",3,1,1,64,"D",3,1,"F",90
"4244",64,"D",4,1,1,64,"D",4,1,"F",25
"4245",64,"D",5,1,0,64,"D",5,1,"F",90
"4246",64,"D",6,1,0,64,"D",6,1,"F",75
"4247",64,"D",7,1,0,64,"D",7,1,"F",35
"4248",64,"D",8,1,1,64,"D",8,1,"F",58
"4249",64,"D",9,1,1,64,"D",9,1,"F",90
"4250",64,"D",10,1,0,64,"D",10,1,"F",35
"4251",64,"D",11,1,1,64,"D",11,1,"F",90
"4252",64,"D",12,1,1,64,"D",12,1,"F",78
"4253",64,"D",13,1,1,64,"D",13,1,"F",90
"4254",64,"D",14,1,0,64,"D",14,1,"F",90
"4255",64,"D",15,1,1,64,"D",15,1,"F",90
"4256",64,"D",16,1,0,64,"D",16,1,"F",12
"4257",64,"D",17,1,1,64,"D",17,1,"F",90
"4258",64,"D",18,1,1,64,"D",18,1,"F",56
"4259",64,"D",19,1,1,64,"D",19,1,"F",50
"4260",64,"D",20,1,1,64,"D",20,1,"F",49
"4261",64,"D",21,1,0,64,"D",21,1,"B",78
"4262",64,"D",22,1,0,64,"D",22,1,"B",30
"4263",64,"D",23,1,0,64,"D",23,1,"B",90
"4264",64,"D",24,1,0,64,"D",24,1,"B",98
"4265",64,"D",25,1,0,64,"D",25,1,"B",89
"4266",64,"D",26,1,0,64,"D",26,1,"B",90
"4267",64,"D",27,1,1,64,"D",27,1,"B",90
"4268",64,"D",28,1,0,64,"D",28,1,"B",90
"4269",64,"D",29,1,0,64,"D",29,1,"B",55
"4270",64,"D",30,1,0,64,"D",30,1,"B",70
"4271",64,"D",31,1,0,64,"D",31,1,"B",90
"4272",64,"D",32,1,1,64,"D",32,1,"B",70
"4273",64,"D",33,1,0,64,"D",33,1,"B",90
"4274",64,"D",34,1,0,64,"D",34,1,"B",10
"4275",64,"D",35,1,0,64,"D",35,1,"B",35
"4276",64,"D",36,1,1,64,"D",36,1,"B",70
"4277",64,"D",37,1,0,64,"D",37,1,"B",0
"4278",64,"D",38,1,0,64,"D",38,1,"B",50
"4279",64,"D",39,1,0,64,"D",39,1,"B",90
"4280",64,"D",40,1,1,64,"D",40,1,"B",90
"4281",64,"D",41,1,0,64,"D",41,1,"S",85
"4282",64,"D",42,1,1,64,"D",42,1,"S",90
"4283",64,"D",43,1,1,64,"D",43,1,"S",65
"4284",64,"D",44,1,1,64,"D",44,1,"S",90
"4285",64,"D",45,1,1,64,"D",45,1,"S",90
"4286",64,"D",46,1,0,64,"D",46,1,"S",10
"4287",64,"D",47,1,1,64,"D",47,1,"S",90
"4288",64,"D",48,1,0,64,"D",48,1,"S",100
"4289",64,"D",49,1,0,64,"D",49,1,"S",55
"4290",64,"D",50,1,0,64,"D",50,1,"S",100
"4291",64,"D",51,1,1,64,"D",51,1,"S",55
"4292",64,"D",52,1,0,64,"D",52,1,"S",90
"4293",64,"D",53,1,0,64,"D",53,1,"S",89
"4294",64,"D",54,1,0,64,"D",54,1,"S",90
"4295",64,"D",55,1,1,64,"D",55,1,"S",90
"4296",64,"D",56,1,1,64,"D",56,1,"S",56
"4297",64,"D",57,1,0,64,"D",57,1,"S",0
"4298",64,"D",58,1,0,64,"D",58,1,"S",85
"4299",64,"D",59,1,1,64,"D",59,1,"S",90
"4300",64,"D",60,1,0,64,"D",60,1,"S",0
"4301",64,"D",61,1,0,64,"D",61,1,"U",78
"4302",64,"D",62,1,0,64,"D",62,1,"U",10
"4303",64,"D",63,1,0,64,"D",63,1,"U",10
"4304",64,"D",64,1,0,64,"D",64,1,"U",10
"4305",64,"D",65,1,0,64,"D",65,1,"U",78
"4306",64,"D",66,1,0,64,"D",66,1,"U",67
"4307",64,"D",67,1,0,64,"D",67,1,"U",67
"4308",64,"D",68,1,0,64,"D",68,1,"U",12
"4309",64,"D",69,1,0,64,"D",69,1,"U",40
"4310",64,"D",70,1,0,64,"D",70,1,"U",65
"4311",64,"D",71,1,0,64,"D",71,1,"U",15
"4312",64,"D",72,1,0,64,"D",72,1,"U",90
"4313",64,"D",73,1,0,64,"D",73,1,"U",10
"4314",64,"D",74,1,0,64,"D",74,1,"U",15
"4315",64,"D",75,1,0,64,"D",75,1,"U",0
"4316",64,"D",76,1,0,64,"D",76,1,"U",79
"4317",64,"D",77,1,0,64,"D",77,1,"U",10
"4318",64,"D",78,1,0,64,"D",78,1,"U",25
"4319",64,"D",79,1,0,64,"D",79,1,"U",5
"4320",64,"D",80,1,0,64,"D",80,1,"U",10
"4321",68,"D",1,1,0,68,"D",1,1,"F",22
"4322",68,"D",2,1,0,68,"D",2,1,"F",65
"4323",68,"D",3,1,0,68,"D",3,1,"F",98
"4324",68,"D",4,1,0,68,"D",4,1,"F",87
"4325",68,"D",5,1,0,68,"D",5,1,"F",43
"4326",68,"D",6,1,0,68,"D",6,1,"F",100
"4327",68,"D",7,1,0,68,"D",7,1,"F",55
"4328",68,"D",8,1,1,68,"D",8,1,"F",8
"4329",68,"D",9,1,0,68,"D",9,1,"F",27
"4330",68,"D",10,1,0,68,"D",10,1,"F",45
"4331",68,"D",11,1,0,68,"D",11,1,"F",9
"4332",68,"D",12,1,0,68,"D",12,1,"F",67
"4333",68,"D",13,1,1,68,"D",13,1,"F",66
"4334",68,"D",14,1,0,68,"D",14,1,"F",13
"4335",68,"D",15,1,0,68,"D",15,1,"F",9
"4336",68,"D",16,1,0,68,"D",16,1,"F",62
"4337",68,"D",17,1,0,68,"D",17,1,"F",0
"4338",68,"D",18,1,0,68,"D",18,1,"F",43
"4339",68,"D",19,1,0,68,"D",19,1,"F",9
"4340",68,"D",20,1,1,68,"D",20,1,"F",7
"4341",68,"D",21,1,0,68,"D",21,1,"B",57
"4342",68,"D",22,1,0,68,"D",22,1,"B",11
"4343",68,"D",23,1,0,68,"D",23,1,"B",88
"4344",68,"D",24,1,0,68,"D",24,1,"B",96
"4345",68,"D",25,1,0,68,"D",25,1,"B",99
"4346",68,"D",26,1,0,68,"D",26,1,"B",76
"4347",68,"D",27,1,0,68,"D",27,1,"B",34
"4348",68,"D",28,1,0,68,"D",28,1,"B",98
"4349",68,"D",29,1,0,68,"D",29,1,"B",28
"4350",68,"D",30,1,0,68,"D",30,1,"B",95
"4351",68,"D",31,1,0,68,"D",31,1,"B",54
"4352",68,"D",32,1,0,68,"D",32,1,"B",86
"4353",68,"D",33,1,0,68,"D",33,1,"B",56
"4354",68,"D",34,1,0,68,"D",34,1,"B",7
