Subject,Block,ListNum,cue_target,cue_target,Task,RT,Direction
3,1,14,Chore - ?,Chore ,Recall,5950,F
3,1,15,Famine - ?,Famine ,Recall,3704,F
3,1,16,Drowsy - ?,Drowsy ,Recall,1907,F
3,1,17,Stench - ?,Stench ,Recall,1954,F
3,1,18,Attire - ?,Attire ,Recall,5393,F
3,1,19,Pilot - ?,Pilot ,Recall,3880,F
3,1,20,Blaze - ?,Blaze ,Recall,2648,F
3,1,21,Bad - ?,Bad ,Recall,1963,B
3,1,22,Stomach - ?,Stomach ,Recall,4574,B
3,1,23,Money - ?,Money ,Recall,4431,B
3,1,24,Hammer - ?,Hammer ,Recall,3763,B
3,1,25,News - ?,News ,Recall,1693,B
3,1,26,Sting - ?,Sting ,Recall,5034,B
3,1,27,Cold - ?,Cold ,Recall,2916,B
3,1,28,Plant - ?,Plant ,Recall,2700,B
3,1,29,Bird - ?,Bird ,Recall,2189,B
3,1,30,Dog - ?,Dog ,Recall,6162,B
3,1,31,Out - ?,Out ,Recall,4948,B
3,1,32,Clean - ?,Clean ,Recall,3215,B
3,1,33,Water- ?,Water,Recall,1678,B
3,1,34,Rock - ?,Rock ,Recall,10366,B
3,1,35,War - ?,War ,Recall,3594,B
3,1,36,Talk - ?,Talk ,Recall,5197,B
3,1,37,Cow - ?,Cow ,Recall,2039,B
3,1,38,Card - ?,Card ,Recall,5468,B
3,1,39,Flower - ?,Flower ,Recall,4393,B
3,1,40,Fish - ?,Fish ,Recall,2723,B
3,1,41,Amount - ?,Amount ,Recall,2550,S
3,1,42,Assignment - ?,Assignment ,Recall,10020,S
3,1,43,Site - ?,Site ,Recall,5277,S
3,1,44,Waste - ?,Waste ,Recall,1817,S
3,1,45,Jury - ?,Jury ,Recall,2382,S
3,1,46,Design - ?,Design ,Recall,6458,S
3,1,47,Bar - ?,Bar ,Recall,3643,S
3,1,48,Liver - ?,Liver ,Recall,3342,S
3,1,49,End - ?,End ,Recall,2168,S
3,1,50,Wind - ?,Wind ,Recall,6394,S
3,1,51,Soda - ?,Soda ,Recall,2981,S
3,1,52,Cheese - ?,Cheese ,Recall,3959,S
3,1,53,Toilet - ?,Toilet ,Recall,1124,S
3,1,54,Decision - ?,Decision ,Recall,4721,S
3,1,55,Foot - ?,Foot ,Recall,3878,S
3,1,56,Future - ?,Future ,Recall,2193,S
3,1,57,Salad - ?,Salad ,Recall,1453,S
3,1,58,Bee - ?,Bee ,Recall,4778,S
3,1,59,Child - ?,Child ,Recall,3774,S
3,1,60,Round - ?,Round ,Recall,2249,S
3,1,61,Clutter - ?,Clutter ,Recall,1399,U
3,1,62,Sacking - ?,Sacking ,Recall,3844,U
3,1,63,Hungry - ?,Hungry ,Recall,3607,U
3,1,64,Woman - ?,Woman ,Recall,2651,U
3,1,65,Belt - ?,Belt ,Recall,1651,U
3,1,66,Floor - ?,Floor ,Recall,5007,U
3,1,67,Business - ?,Business ,Recall,3192,U
3,1,68,Sight - ?,Sight ,Recall,1992,U
3,1,69,Bronze - ?,Bronze ,Recall,1778,U
3,1,70,Hand - ?,Hand ,Recall,5650,U
3,1,71,Position - ?,Position ,Recall,3003,U
3,1,72,Car - ?,Car ,Recall,1857,U
3,1,73,Tuck - ?,Tuck ,Recall,4812,U
3,1,74,Lion - ?,Lion ,Recall,5992,U
3,1,75,Accident - ?,Accident ,Recall,2802,U
3,1,76,Riddle - ?,Riddle ,Recall,4190,U
3,1,77,Add - ?,Add ,Recall,1534,U
3,1,78,Would - ?,Would ,Recall,5247,U
3,1,79,Sick - ?,Sick ,Recall,3511,U
3,1,80,Vase - ?,Vase ,Recall,2209,U
3,2,1,Flip - ?,Flip ,Recall,5015,F
3,2,2,Windsield - ?,Windsield ,Recall,3577,F
3,2,3,Villian - ?,Villian ,Recall,8974,F
3,2,4,Penguin - ?,Penguin ,Recall,3298,F
3,2,5,Actress - ?,Actress ,Recall,3874,F
3,2,6,Thimble - ?,Thimble ,Recall,2649,F
3,2,7,Revenge - ?,Revenge ,Recall,8561,F
3,2,8,Balloon - ?,Balloon ,Recall,5002,F
3,2,9,Strawberry - ?,Strawberry ,Recall,4168,F
3,2,10,Favorite - ?,Favorite ,Recall,2421,F
3,2,11,Panther - ?,Panther ,Recall,5443,F
3,2,12,Breakable - ?,Breakable ,Recall,5591,F
3,2,13,Coffin - ?,Coffin ,Recall,3650,F
3,2,14,Aircraft - ?,Aircraft ,Recall,2400,F
3,2,15,Sardine - ?,Sardine ,Recall,7900,F
3,2,16,League - ?,League ,Recall,3001,F
3,2,17,Banker - ?,Banker ,Recall,3119,F
3,2,18,Truthful - ?,Truthful ,Recall,2475,F
3,2,19,Nap - ?,Nap ,Recall,8098,F
3,2,20,Brawl - ?,Brawl ,Recall,4468,F
3,2,21,Long - ?,Long ,Recall,3198,B
3,2,22,Game - ?,Game ,Recall,2877,B
3,2,23,Plant - ?,Plant ,Recall,9862,B
3,2,24,Tie - ?,Tie ,Recall,5840,B
3,2,25,Mystery - ?,Mystery ,Recall,2822,B
3,2,26,End - ?,End ,Recall,1825,B
3,2,27,Dog - ?,Dog ,Recall,8606,B
3,2,28,Trash - ?,Trash ,Recall,3716,B
3,2,29,Red - ?,Red ,Recall,3321,B
3,2,30,Head - ?,Head ,Recall,2913,B
3,2,31,Car - ?,Car ,Recall,10513,B
3,2,32,Cut - ?,Cut ,Recall,4352,B
3,2,33,Donkey - ?,Donkey ,Recall,3613,B
3,2,34,Paper - ?,Paper ,Recall,2391,B
3,2,35,Smell - ?,Smell ,Recall,5994,B
3,2,36,Eat - ?,Eat ,Recall,8623,B
3,2,37,Scissors - ?,Scissors ,Recall,3224,B
3,2,38,Fight - ?,Fight ,Recall,3093,B
3,2,39,Cold - ?,Cold ,Recall,9078,B
3,2,40,Love - ?,Love ,Recall,3875,B
3,2,41,Shave - ?,Shave ,Recall,5404,S
3,2,42,Equal - ?,Equal ,Recall,3422,S
3,2,43,Jar - ?,Jar ,Recall,8738,S
3,2,44,Wax - ?,Wax ,Recall,3566,S
3,2,45,Bracelet - ?,Bracelet ,Recall,3672,S
3,2,46,Carbon - ?,Carbon ,Recall,2356,S
3,2,47,Away - ?,Away ,Recall,7080,S
3,2,48,Drink - ?,Drink ,Recall,5382,S
3,2,49,Ground - ?,Ground ,Recall,3456,S
3,2,50,Lonely - ?,Lonely ,Recall,2160,S
3,2,51,Wet - ?,Wet ,Recall,5296,S
3,2,52,Seatbelt - ?,Seatbelt ,Recall,5685,S
3,2,53,Lie - ?,Lie ,Recall,2309,S
3,2,54,Communication - ?,Communication ,Recall,2383,S
3,2,55,Reel - ?,Reel ,Recall,10936,S
3,2,56,Tick - ?,Tick ,Recall,3445,S
3,2,57,Noise - ?,Noise ,Recall,2399,S
3,2,58,Temper - ?,Temper ,Recall,2093,S
3,2,59,Have - ?,Have ,Recall,6831,S
3,2,60,Tan - ?,Tan ,Recall,4280,S
3,2,61,Maroon - ?,Maroon ,Recall,2671,U
3,2,62,Cloth - ?,Cloth ,Recall,2328,U
3,2,63,Steak - ?,Steak ,Recall,7231,U
3,2,64,Election - ?,Election ,Recall,3612,U
3,2,65,Charm - ?,Charm ,Recall,2789,U
3,2,66,Obtain - ?,Obtain ,Recall,2191,U
3,2,67,Able - ?,Able ,Recall,5988,U
3,2,68,Shake - ?,Shake ,Recall,2593,U
3,2,69,Fiction - ?,Fiction ,Recall,3039,U
3,2,70,Joke - ?,Joke ,Recall,2062,U
3,2,71,Clothes - ?,Clothes ,Recall,5247,U
3,2,72,Hate - ?,Hate ,Recall,2711,U
3,2,73,Bang - ?,Bang ,Recall,2390,U
3,2,74,Clear - ?,Clear ,Recall,1972,U
3,2,75,Toil - ?,Toil ,Recall,4702,U
3,2,76,Sign - ?,Sign ,Recall,6743,U
3,2,77,Ounce - ?,Ounce ,Recall,3011,U
3,2,78,Morning - ?,Morning ,Recall,2240,U
3,2,79,Children - ?,Children ,Recall,7376,U
3,2,80,Main - ?,Main ,Recall,3165,U
4,1,1,Flip - Turn,Flip ,JOL,2191,F
4,1,2,Windshield - Car,Windshield ,JOL,9009,F
4,1,3,Villain - Bad,Villain ,JOL,5751,F
4,1,4,Penguin - Bird,Penguin ,JOL,2151,F
4,1,5,Actress - Star,Actress ,JOL,2425,F
4,1,6,Thimble - Thread,Thimble ,JOL,6538,F
4,1,7,Revenge - Even,Revenge ,JOL,4144,F
4,1,8,Balloon - Pop,Balloon ,JOL,3473,F
4,1,9,Strawberry - Fruit,Strawberry ,JOL,2458,F
4,1,10,Favorite - Best,Favorite ,JOL,6428,F
4,1,11,Panther - Cat,Panther ,JOL,3529,F
4,1,12,Breakable - Glass,Breakable ,JOL,3555,F
4,1,13,Coffin - Dead,Coffin ,JOL,2010,F
4,1,14,Aircraft - Plane,Aircraft ,JOL,6118,F
4,1,15,Sardine - Fish,Sardine ,JOL,3773,F
4,1,16,League - Baseball,League ,JOL,1972,F
4,1,17,Banker - Money,Banker ,JOL,2039,F
4,1,18,Truthful - Honest,Truthful ,JOL,5534,F
4,1,19,Nap - Sleep,Nap ,JOL,3933,F
4,1,20,Brawl - Fight,Brawl ,JOL,2750,F
4,1,21,Long - Extension,Long ,JOL,2056,B
4,1,22,Game - Clue,Game ,JOL,4625,B
4,1,23,Tie - Shoelace,Tie ,JOL,4512,B
4,1,24,Myster - Detective,Myster ,JOL,3869,B
4,1,25,End - Adjourn,End ,JOL,1764,B
4,1,26,Dog - Furry,Dog ,JOL,5242,B
4,1,27,Trash - Litter,Trash ,JOL,2935,B
4,1,28,Red - Cherry,Red ,JOL,2754,B
4,1,29,Head - Scalp,Head ,JOL,2193,B
4,1,30,Car - Driver,Car ,JOL,6280,B
4,1,31,Cut - Chop,Cut ,JOL,5022,B
4,1,32,Donkey - Mule,Donkey ,JOL,3228,B
4,1,33,Paper - Document,Paper ,JOL,1729,B
4,1,34,Smell - Incense,Smell ,JOL,10466,B
4,1,35,Eat - Dine,Eat ,JOL,3602,B
4,1,36,Scissors - Shears,Scissors ,JOL,5325,B
4,1,37,Fight - Feud,Fight ,JOL,2079,B
4,1,38,Plant - Cactus,Plant ,JOL,5556,B
4,1,39,Cold - Chill,Cold ,JOL,4608,B
4,1,40,Love - Affection,Love ,JOL,2741,B
4,1,41,Shave - Razor,Shave ,JOL,2643,S
4,1,42,Equal - Rights,Equal ,JOL,10317,S
4,1,43,Jar - Mason,Jar ,JOL,5293,S
4,1,44,Wax - Candle,Wax ,JOL,1877,S
4,1,45,Bracelet - Wrist,Bracelet ,JOL,2447,S
4,1,46,Carbon - Element,Carbon ,JOL,6641,S
4,1,47,Away - Gone,Away ,JOL,3781,S
4,1,48,Drink - Water,Drink ,JOL,3355,S
4,1,49,Ground - Earth,Ground ,JOL,2184,S
4,1,50,Lonely - Alone,Lonely ,JOL,6631,S
4,1,51,Seatbelt - Safety,Seatbelt ,JOL,2989,S
4,1,52,Lie - Truth,Lie ,JOL,3995,S
4,1,53,Communication - Phone,Communication ,JOL,1146,S
4,1,54,Reel - Rod,Reel ,JOL,4843,S
4,1,55,Tick - Flea,Tick ,JOL,3969,S
4,1,56,Noise - Loud,Noise ,JOL,2267,S
4,1,57,Have - Own,Have ,JOL,1496,S
4,1,58,Temper - Tantrum,Temper ,JOL,4790,S
4,1,59,Tan - Sun,Tan ,JOL,3793,S
4,1,60,Maroon - Justice,Maroon ,JOL,2263,S
4,1,61,Cloth - Stretch,Cloth ,JOL,1804,U
4,1,62,Election - Maze,Election ,JOL,3930,U
4,1,63,Charm - Vehicle,Charm ,JOL,3647,U
4,1,64,Obtain - Meat,Obtain ,JOL,2663,U
4,1,65,Able - Crackle,Able ,JOL,1759,U
4,1,66,Shake - Shell,Shake ,JOL,5040,U
4,1,67,Fiction - Listen,Fiction ,JOL,3260,U
4,1,68,Joke - Keys,Joke ,JOL,2008,U
4,1,69,Hate - Name,Hate ,JOL,1839,U
4,1,70,Bang - Fuzzy,Bang ,JOL,5942,U
4,1,71,Clear - Moat,Clear ,JOL,3024,U
4,1,72,Wet - Dry,Wet ,JOL,1911,U
4,1,73,Steak - Give,Steak ,JOL,4951,U
4,1,74,Late - Early,Late ,JOL,6189,U
4,1,75,Toil - Lease,Toil ,JOL,2903,U
4,1,76,Sign - Loan,Sign ,JOL,4250,U
4,1,77,Ounce - Both,Ounce ,JOL,1590,U
4,1,78,Morning - Temperature,Morning ,JOL,5304,U
4,1,79,Children - Mirror,Children ,JOL,3515,U
4,1,80,Main - Scar,Main ,JOL,2248,U
4,2,1,Enough - Full,Enough ,JOL,5292,F
4,2,2,Sip - Drink,Sip ,JOL,3642,F
4,2,3,Cave - Dark,Cave ,JOL,9063,F
4,2,4,Seize - Take,Seize ,JOL,3361,F
4,2,5,Growth - Height,Growth ,JOL,3891,F
4,2,6,Word - Sentence,Word ,JOL,2701,F
4,2,7,Wasp - Bug,Wasp ,JOL,9141,F
4,2,8,Division - Math,Division ,JOL,5086,F
4,2,9,Attorney - Law,Attorney ,JOL,4172,F
4,2,10,Fantastic - Great,Fantastic ,JOL,2427,F
4,2,11,Latch - Key,Latch ,JOL,5674,F
4,2,12,Chili - Hot,Chili ,JOL,6077,F
4,2,13,Racket - Ball,Racket ,JOL,3683,F
4,2,14,Chore - Work,Chore ,JOL,2485,F
4,2,15,Famine - Hunger,Famine ,JOL,8518,F
4,2,16,Drowsy - Sleep,Drowsy ,JOL,3008,F
4,2,17,Stench - Smell,Stench ,JOL,3226,F
4,2,18,Attire - Clothes,Attire ,JOL,2556,F
4,2,19,Pilot - Plane,Pilot ,JOL,8406,F
4,2,20,Blaze - Fire,Blaze ,JOL,4475,F
4,2,21,Bad - Delinquent,Bad ,JOL,3214,B
4,2,22,Stomach - Digestion,Stomach ,JOL,2879,B
4,2,23,Money - Wage,Money ,JOL,10655,B
4,2,24,News - Editor,News ,JOL,5933,B
4,2,25,Sting - Hornet,Sting ,JOL,2871,B
4,2,26,Cold - Bitter,Cold ,JOL,1875,B
4,2,27,Plant - Root,Plant ,JOL,9129,B
4,2,28,Bird - Swan,Bird ,JOL,3795,B
4,2,29,Dog - Paw,Dog ,JOL,3351,B
4,2,30,Out - Way,Out ,JOL,3032,B
4,2,31,Clean - Hygiene,Clean ,JOL,10955,B
4,2,32,Water - Bridge,Water ,JOL,4519,B
4,2,33,Rock - Geology,Rock ,JOL,3762,B
4,2,34,War - Revolution,War ,JOL,2405,B
4,2,35,Talk - Discussion,Talk ,JOL,6495,B
4,2,36,Cow - Herd,Cow ,JOL,8720,B
4,2,37,Card - Credit,Card ,JOL,3259,B
4,2,38,Flower - Orchid,Flower ,JOL,3247,B
4,2,39,Fish - Tuna,Fish ,JOL,10087,B
4,2,40,Hammer - Chisel,Hammer ,JOL,3972,B
4,2,41,Assignment - Due,Assignment ,JOL,5478,S
4,2,42,Amount - Number,Amount ,JOL,3565,S
4,2,43,Site - Location,Site ,JOL,9061,S
4,2,44,Waste - Dump,Waste ,JOL,3649,S
4,2,45,Jury - Trial,Jury ,JOL,3794,S
4,2,46,Design - Architecture,Design ,JOL,2410,S
4,2,47,Bar - Grill,Bar ,JOL,7482,S
4,2,48,Liver - Kidney,Liver ,JOL,5414,S
4,2,49,End - Begin,End ,JOL,3530,S
4,2,50,Wind - Blow,Wind ,JOL,2197,S
4,2,51,Soda - Pop,Soda ,JOL,5579,S
4,2,52,Cheese - Wine,Cheese ,JOL,5730,S
4,2,53,Toilet - Bathroom,Toilet ,JOL,2373,S
4,2,54,Decision - Choice,Decision ,JOL,2391,S
4,2,55,Foot - Shoe,Foot ,JOL,16153,S
4,2,56,Future - Past,Future ,JOL,3481,S
4,2,57,Salad - Lettuce,Salad ,JOL,2415,S
4,2,58,Bee - Honey,Bee ,JOL,2269,S
4,2,60,Round - Circle,Round ,JOL,4343,S
4,2,61,Clutter - Pusher,Clutter ,JOL,2691,U
4,2,62,Sacking - Dietary,Sacking ,JOL,2359,U
4,2,63,Hungry - Park,Hungry ,JOL,7585,U
4,2,64,Woman - Lift,Woman ,JOL,3643,U
4,2,65,Belt - Soon,Belt ,JOL,2858,U
4,2,66,Floor - Discover,Floor ,JOL,2213,U
4,2,67,Business - Death,Business ,JOL,6403,U
4,2,68,Sight - Debate,Sight ,JOL,2758,U
4,2,69,Bronze - Artery,Bronze ,JOL,3097,U
4,2,70,Hand - Fix,Hand ,JOL,2159,U
4,2,71,Position - Machine,Position ,JOL,5472,U
4,2,72,Car - Happy,Car ,JOL,2777,U
4,2,73,Tuck - Allow,Tuck ,JOL,2428,U
4,2,74,Lion - Art,Lion ,JOL,2031,U
4,2,75,Accident - Strong,Accident ,JOL,4795,U
4,2,76,Riddle - Sugar,Riddle ,JOL,7027,U
4,2,77,Add - Valley,Add ,JOL,3044,U
4,2,78,Would - Cash,Would ,JOL,2320,U
4,2,79,Sick - Hide,Sick ,JOL,7568,U
4,2,80,Vase - King,Vase ,JOL,3198,U
4,1,1,Flip - ?,Flip ,Recall,2130,F
4,1,2,Windsield - ?,Windsield ,Recall,9039,F
4,1,3,Villian - ?,Villian ,Recall,5863,F
4,1,4,Penguin - ?,Penguin ,Recall,2150,F
4,1,5,Actress - ?,Actress ,Recall,2344,F
4,1,6,Thimble - ?,Thimble ,Recall,6519,F
4,1,7,Revenge - ?,Revenge ,Recall,4172,F
4,1,8,Balloon - ?,Balloon ,Recall,3487,F
4,1,9,Strawberry - ?,Strawberry ,Recall,2504,F
4,1,10,Favorite - ?,Favorite ,Recall,6507,F
4,1,11,Panther - ?,Panther ,Recall,3517,F
4,1,12,Breakable - ?,Breakable ,Recall,3542,F
4,1,13,Coffin - ?,Coffin ,Recall,2016,F
4,1,14,Aircraft - ?,Aircraft ,Recall,6125,F
4,1,15,Sardine - ?,Sardine ,Recall,3799,F
4,1,16,League - ?,League ,Recall,1972,F
4,1,17,Banker - ?,Banker ,Recall,2049,F
4,1,18,Truthful - ?,Truthful ,Recall,5569,F
4,1,19,Nap - ?,Nap ,Recall,3904,F
4,1,20,Brawl - ?,Brawl ,Recall,2777,F
4,1,21,Long - ?,Long ,Recall,2094,B
4,1,22,Game - ?,Game ,Recall,4591,B
4,1,23,Plant - ?,Plant ,Recall,4515,B
4,1,24,Tie - ?,Tie ,Recall,3875,B
4,1,25,Mystery - ?,Mystery ,Recall,1785,B
4,1,26,End - ?,End ,Recall,5190,B
4,1,27,Dog - ?,Dog ,Recall,2975,B
4,1,28,Trash - ?,Trash ,Recall,2729,B
4,1,29,Red - ?,Red ,Recall,2193,B
4,1,30,Head - ?,Head ,Recall,6274,B
4,1,31,Car - ?,Car ,Recall,5043,B
4,1,32,Cut - ?,Cut ,Recall,3230,B
4,1,33,Donkey - ?,Donkey ,Recall,1746,B
4,1,34,Paper - ?,Paper ,Recall,10413,B
4,1,35,Smell - ?,Smell ,Recall,3626,B
4,1,36,Eat - ?,Eat ,Recall,5416,B
4,1,37,Scissors - ?,Scissors ,Recall,2086,B
4,1,38,Fight - ?,Fight ,Recall,5682,B
4,1,39,Cold - ?,Cold ,Recall,4618,B
4,1,40,Love - ?,Love ,Recall,2789,B
4,1,41,Shave - ?,Shave ,Recall,2660,S
4,1,42,Equal - ?,Equal ,Recall,10107,S
4,1,43,Jar - ?,Jar ,Recall,5313,S
4,1,44,Wax - ?,Wax ,Recall,1827,S
4,1,45,Bracelet - ?,Bracelet ,Recall,2429,S
4,1,46,Carbon - ?,Carbon ,Recall,6533,S
4,1,47,Away - ?,Away ,Recall,3797,S
4,1,48,Drink - ?,Drink ,Recall,3361,S
4,1,49,Ground - ?,Ground ,Recall,2211,S
4,1,50,Lonely - ?,Lonely ,Recall,6535,S
4,1,51,Wet - ?,Wet ,Recall,3005,S
4,1,52,Seatbelt - ?,Seatbelt ,Recall,4005,S
4,1,53,Lie - ?,Lie ,Recall,1144,S
4,1,54,Communication - ?,Communication ,Recall,4907,S
4,1,55,Reel - ?,Reel ,Recall,3927,S
4,1,56,Tick - ?,Tick ,Recall,2246,S
4,1,57,Noise - ?,Noise ,Recall,1502,S
4,1,58,Temper - ?,Temper ,Recall,4876,S
4,1,59,Have - ?,Have ,Recall,3863,S
4,1,60,Tan - ?,Tan ,Recall,2259,S
4,1,61,Maroon - ?,Maroon ,Recall,1766,U
4,1,62,Cloth - ?,Cloth ,Recall,3880,U
4,1,63,Steak - ?,Steak ,Recall,3608,U
4,1,64,Election - ?,Election ,Recall,2652,U
4,1,65,Charm - ?,Charm ,Recall,1739,U
4,1,66,Obtain - ?,Obtain ,Recall,5245,U
4,1,67,Able - ?,Able ,Recall,3246,U
4,1,68,Shake - ?,Shake ,Recall,2001,U
4,1,69,Fiction - ?,Fiction ,Recall,1800,U
4,1,70,Joke - ?,Joke ,Recall,5791,U
4,1,71,Clothes - ?,Clothes ,Recall,3008,U
4,1,72,Hate - ?,Hate ,Recall,1884,U
4,1,73,Bang - ?,Bang ,Recall,5124,U
4,1,74,Clear - ?,Clear ,Recall,6000,U
4,1,75,Toil - ?,Toil ,Recall,2808,U
4,1,76,Sign - ?,Sign ,Recall,4241,U
4,1,77,Ounce - ?,Ounce ,Recall,1546,U
4,1,78,Morning - ?,Morning ,Recall,5419,U
4,1,79,Children - ?,Children ,Recall,3518,U
4,1,80,Main - ?,Main ,Recall,2234,U
4,2,1,Enough - ?,Enough ,Recall,5136,F
4,2,2,Sip - ?,Sip ,Recall,3756,F
4,2,3,Cave - ?,Cave ,Recall,9113,F
4,2,4,Seize - ?,Seize ,Recall,3333,F
4,2,5,Growth - ?,Growth ,Recall,3893,F
4,2,6,Word - ?,Word ,Recall,2697,F
4,2,7,Wasp - ?,Wasp ,Recall,9087,F
4,2,8,Division - ?,Division ,Recall,5069,F
4,2,9,Attorney - ?,Attorney ,Recall,4205,F
4,2,10,Fantastic - ?,Fantastic ,Recall,2438,F
4,2,11,Latch - ?,Latch ,Recall,5494,F
4,2,12,Chili - ?,Chili ,Recall,5937,F
4,2,13,Racket - ?,Racket ,Recall,3704,F
4,2,14,Chore - ?,Chore ,Recall,2510,F
4,2,15,Famine - ?,Famine ,Recall,8541,F
4,2,16,Drowsy - ?,Drowsy ,Recall,3032,F
4,2,17,Stench - ?,Stench ,Recall,3200,F
4,2,18,Attire - ?,Attire ,Recall,2496,F
4,2,19,Pilot - ?,Pilot ,Recall,8583,F
4,2,20,Blaze - ?,Blaze ,Recall,4532,F
4,2,21,Bad - ?,Bad ,Recall,3207,B
4,2,22,Stomach - ?,Stomach ,Recall,2891,B
4,2,23,Money - ?,Money ,Recall,10392,B
4,2,24,Hammer - ?,Hammer ,Recall,5930,B
4,2,25,News - ?,News ,Recall,2856,B
4,2,26,Sting - ?,Sting ,Recall,1848,B
4,2,27,Cold - ?,Cold ,Recall,9387,B
4,2,28,Plant - ?,Plant ,Recall,3801,B
4,2,29,Bird - ?,Bird ,Recall,3486,B
4,2,30,Dog - ?,Dog ,Recall,2916,B
4,2,31,Out - ?,Out ,Recall,11179,B
4,2,32,Clean - ?,Clean ,Recall,4458,B
4,2,33,Water- ?,Water,Recall,3818,B
4,2,34,Rock - ?,Rock ,Recall,2408,B
4,2,35,War - ?,War ,Recall,6559,B
4,2,36,Talk - ?,Talk ,Recall,8864,B
4,2,37,Cow - ?,Cow ,Recall,3271,B
4,2,38,Card - ?,Card ,Recall,3147,B
4,2,39,Flower - ?,Flower ,Recall,10552,B
4,2,40,Fish - ?,Fish ,Recall,3919,B
4,2,41,Amount - ?,Amount ,Recall,5471,S
4,2,42,Assignment - ?,Assignment ,Recall,3542,S
4,2,43,Site - ?,Site ,Recall,9008,S
4,2,44,Waste - ?,Waste ,Recall,3650,S
4,2,45,Jury - ?,Jury ,Recall,3809,S
4,2,46,Design - ?,Design ,Recall,2486,S
4,2,47,Bar - ?,Bar ,Recall,7546,S
4,2,48,Liver - ?,Liver ,Recall,5458,S
4,2,49,End - ?,End ,Recall,3498,S
4,2,50,Wind - ?,Wind ,Recall,2211,S
4,2,51,Soda - ?,Soda ,Recall,5696,S
4,2,52,Cheese - ?,Cheese ,Recall,5760,S
4,2,53,Toilet - ?,Toilet ,Recall,2398,S
4,2,54,Decision - ?,Decision ,Recall,2422,S
4,2,55,Foot - ?,Foot ,Recall,17483,S
4,2,56,Future - ?,Future ,Recall,3496,S
4,2,57,Salad - ?,Salad ,Recall,2419,S
4,2,58,Bee - ?,Bee ,Recall,2237,S
4,2,59,Child - ?,Child ,Recall,6839,S
4,2,60,Round - ?,Round ,Recall,4290,S
4,2,61,Clutter - ?,Clutter ,Recall,2700,U
4,2,62,Sacking - ?,Sacking ,Recall,2358,U
4,2,63,Hungry - ?,Hungry ,Recall,7523,U
4,2,64,Woman - ?,Woman ,Recall,3623,U
4,2,65,Belt - ?,Belt ,Recall,2814,U
4,2,66,Floor - ?,Floor ,Recall,2201,U
4,2,67,Business - ?,Business ,Recall,6190,U
4,2,68,Sight - ?,Sight ,Recall,2748,U
4,2,69,Bronze - ?,Bronze ,Recall,3089,U
4,2,70,Hand - ?,Hand ,Recall,2119,U
4,2,71,Position - ?,Position ,Recall,5532,U
4,2,72,Car - ?,Car ,Recall,2785,U
4,2,73,Tuck - ?,Tuck ,Recall,2403,U
4,2,74,Lion - ?,Lion ,Recall,2027,U
4,2,75,Accident - ?,Accident ,Recall,4744,U
4,2,76,Riddle - ?,Riddle ,Recall,6870,U
4,2,77,Add - ?,Add ,Recall,3043,U
4,2,78,Would - ?,Would ,Recall,2309,U
4,2,79,Sick - ?,Sick ,Recall,7511,U
4,2,80,Vase - ?,Vase ,Recall,3172,U
5,1,1,Delinquent - Bad,Delinquent ,JOL,2293,F
5,1,2,Digestion - Stomach,Digestion ,JOL,9256,F
5,1,3,Wage - Money,Wage ,JOL,5877,F
5,1,4,Chisel - Hammer,Chisel ,JOL,2152,F
5,1,5,Editor - News,Editor ,JOL,2437,F
5,1,6,Hornet - Sting,Hornet ,JOL,6600,F
5,1,7,Bitter - Cold,Bitter ,JOL,4193,F
5,1,8,Root - Plant,Root ,JOL,3492,F
5,1,9,Swan - Bird,Swan ,JOL,2504,F
5,1,10,Paw - Dog,Paw ,JOL,6678,F
5,1,11,Way - Out,Way ,JOL,3557,F
5,1,12,Hygiene - Clean,Hygiene ,JOL,3582,F
5,1,13,Bridge - Water,Bridge ,JOL,2074,F
5,1,14,Geology - Rock,Geology ,JOL,6338,F
5,1,15,Revolution - War,Revolution ,JOL,3832,F
5,1,16,Discussion - Talk,Discussion ,JOL,1973,F
5,1,17,Herd - Cow,Herd ,JOL,2056,F
5,1,18,Credit - Card,Credit ,JOL,5635,F
5,1,19,Orchid - Flower,Orchid ,JOL,4066,F
5,1,20,Tuna -  Fish,Tuna ,JOL,2781,F
5,1,21,Full - Enough,Full ,JOL,2102,B
5,1,22,Drink - Sip,Drink ,JOL,4703,B
5,1,23,Dark - Cave,Dark ,JOL,4588,B
5,1,24,Take - Seize,Take ,JOL,3944,B
5,1,25,Height - Growth,Height ,JOL,1818,B
5,1,26,Sentence - Word,Sentence ,JOL,5292,B
5,1,27,Bug - Wasp,Bug ,JOL,3027,B
5,1,28,Math - Division,Math ,JOL,2802,B
5,1,29,Law - Attorney,Law ,JOL,2215,B
5,1,30,Great - Fantastic,Great ,JOL,6480,B
5,1,31,Key - Latch,Key ,JOL,5093,B
5,1,32,Hot - Chili,Hot ,JOL,3255,B
5,1,33,Ball - Racket,Ball ,JOL,1758,B
5,1,34,Work - Chore,Work ,JOL,10623,B
5,1,35,Hunger - Famine,Hunger ,JOL,3655,B
5,1,36,Sleep - Drowsy,Sleep ,JOL,5427,B
5,1,37,Smell - Stench,Smell ,JOL,2086,B
5,1,38,Clothes - Attire,Clothes ,JOL,5714,B
5,1,39,Plane - Pilot,Plane ,JOL,4628,B
5,1,40,Fire - Blaze,Fire ,JOL,2791,B
